date,close,high,low,open,volume,ret,vol20,vol60,css_7d_exp,css_norm,pos_state,weight,turnover,cost,weight_applied,cost_applied,strat_ret,equity
2023-02-02,75.87999725341797,77.23999786376953,74.97000122070312,76.79000091552734,339755,-0.0069363484267731534,0.014869285101907792,0.02194177538444776,-1.2660435094049314,-1.1520705614407774,1,0.6725272890703372,0.14885075884405896,2.9770151768811793e-05,0.5236765302262782,4.941330928075649e-06,-0.0036373442075011446,1.0523292438724237
2023-02-03,73.38999938964844,78.0,73.0999984741211,75.91999816894531,413414,-0.03281494404188812,0.016525619879025847,0.022259119204031255,-0.7989770536671554,-0.6694172475255418,1,0.6051210225821484,0.06740626648818882,1.3481253297637764e-05,0.6725272890703372,2.9770151768811793e-05,-0.02209871550925464,1.029074119290018
2023-02-06,74.11000061035156,74.51000213623047,72.25,73.2300033569336,380028,0.009810617613994488,0.016663811918616305,0.022021814913120993,0.3915314623709122,0.4959405364997879,1,0.6001027885359353,0.005018234046213044,1.0036468092426087e-06,0.6051210225821484,1.3481253297637764e-05,0.005923129709445143,1.0351694587792057
2023-02-07,77.13999938964844,77.5999984741211,74.3499984741211,74.56999969482422,408279,0.04088515388399072,0.018741701149847866,0.02232145532932568,0.6727373700965327,0.7800939861295065,1,0.5335694940414293,0.06653329449450607,1.3306658898901214e-05,0.6001027885359353,1.0036468092426087e-06,0.02453429120869442,1.0605666077312412
2023-02-08,78.47000122070312,78.56999969482422,77.08000183105469,77.48999786376953,353468,0.017241403183536397,0.019018927713909037,0.0224220084421008,0.1340189543289637,0.26362118956131325,1,0.5257919978678262,0.007777496173603127,1.5554992347206255e-06,0.5335694940414293,1.3306658898901214e-05,0.009186180114304901,1.0703091636130777
2023-02-09,78.05999755859375,78.83999633789062,76.5199966430664,78.44999694824219,324156,-0.005224973311217407,0.017940891101817114,0.0220797048081997,-0.7914002947518874,-0.6250610615588121,1,0.5573859148494116,0.031593916981585424,6.318783396317085e-06,0.5257919978678262,1.5554992347206255e-06,-0.002748804655345792,1.067367092801479
2023-02-10,79.72000122070312,80.33000183105469,77.47000122070312,77.68000030517578,356062,0.021265740635763253,0.018324572916038354,0.02185577627241747,0.3173360923441793,0.512113018446766,1,0.5457153105733572,0.011670604276054375,2.334120855210875e-06,0.5573859148494116,6.318783396317085e-06,0.011846905515818892,1.0800120899005923
2023-02-13,80.13999938964844,80.62000274658203,78.44999694824219,79.94000244140625,301299,0.005268416489138783,0.017902565909926664,0.021803687946791123,1.3069280784288426,1.5671307815645954,1,0.5585791472749263,0.012863836701569098,2.5727673403138196e-06,0.5457153105733572,2.334120855210875e-06,0.002872721419744956,1.0831146637648332
2023-02-14,79.05999755859375,79.61000061035156,77.45999908447266,79.05999755859375,299938,-0.013476439222361525,0.018127379858746104,0.021785138836882538,0.2274771666211721,0.44396937123073477,1,0.551651704654669,0.006927442620257351,1.3854885240514704e-06,0.5585791472749263,2.5727673403138196e-06,-0.007530230696469385,1.074958560475955
2023-02-15,78.58999633789062,79.1500015258789,77.25,78.83000183105469,264486,-0.005944867634922413,0.018074532943624096,0.020992524576501248,0.2167809657631615,0.47558215036027873,1,0.5532646420901052,0.0016129374354362236,3.2258748708724473e-07,0.551651704654669,1.3854885240514704e-06,-0.0032808818532753707,1.0714317484418665
2023-02-16,78.48999786376953,79.54000091552734,77.91999816894531,78.54000091552734,117600,-0.001272407160971989,0.01789455000408862,0.020851490866625414,0.4731298982392176,0.7798783001256561,1,0.5588293641200901,0.005564722029984925,1.112944405996985e-06,0.5532646420901052,3.2258748708724473e-07,-0.0007043004799951416,1.070677138547157
2023-02-17,76.33999633789062,78.25,75.05999755859375,78.06999969482422,93267,-0.02739204464765732,0.018504593450438957,0.0211361271130292,0.6784315828640486,1.060045457888407,1,0.5404063605495092,0.01842300357058091,3.684600714116182e-06,0.5588293641200901,1.112944405996985e-06,-0.015308591836805455,1.0542865792441398
2023-02-21,76.16000366210938,77.51000213623047,75.69000244140625,76.52999877929688,402351,-0.002357776845895776,0.018440138583915102,0.021036771772732,0.371328881066498,0.7334187942833198,1,0.5422952736766721,0.0018889131271628834,3.777826254325767e-07,0.5404063605495092,3.684600714116182e-06,-0.0012778422049925535,1.0529393673570244
2023-02-22,73.94999694824219,76.55000305175781,73.80000305175781,76.11000061035156,332018,-0.029017943902314935,0.019017140435157016,0.020826277652236012,0.2644194597716301,0.6039249458443009,0,0.0,0.5422952736766721,0.00010845905473533441,0.5422952736766721,3.777826254325767e-07,-0.015736671612665627,1.036369606304879
2023-02-23,75.38999938964844,75.98999786376953,73.83000183105469,73.91999816894531,333838,0.01947265045073787,0.019673206163073623,0.020806845965531784,0.6586755226827119,1.0330318744458638,0,0.0,0.0,0.0,0.0,0.00010845905473533441,-0.00010845905473533441,1.0362572026370227
2023-02-24,76.31999969482422,76.62999725341797,74.08999633789062,75.5999984741211,329254,0.01233585770931156,0.019731713620267786,0.02080436110068507,0.5224437651282899,0.8501812366542559,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362572026370227
2023-02-27,75.68000030517578,76.81999969482422,74.98999786376953,76.41999816894531,266091,-0.008385736271063426,0.019530826909556948,0.020768028106763634,0.4327100811944891,0.7241490093447891,0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0362572026370227
2023-02-28,77.05000305175781,77.83000183105469,75.55000305175781,75.76000213623047,300093,0.01810257321693398,0.019453193365058533,0.02053170142726014,0.2023401374212612,0.4475973629689559,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362572026370227
2023-03-01,77.69000244140625,77.8499984741211,76.12000274658203,76.8499984741211,342121,0.008306286363396032,0.019337326696263646,0.020531618861943032,0.3076606860280157,0.5495847494718712,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362572026370227
2023-03-02,78.16000366210938,78.58999633789062,77.2300033569336,77.73999786376953,260331,0.006049700166473881,0.018048859101039143,0.020457803936113503,0.0908697553714564,0.2932359643915886,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362572026370227
2023-03-03,79.68000030517578,79.9000015258789,75.83000183105469,77.88999938964844,374201,0.019447243754458388,0.0183604617273976,0.019999965238907638,0.5405866079106708,0.7785813335382746,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362572026370227
2023-03-06,80.45999908447266,80.62999725341797,78.31999969482422,79.91999816894531,292351,0.009789141268944146,0.01650389258163141,0.01948449418367902,1.2410149442894858,1.527965748348031,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0362572026370227
2023-03-07,77.58000183105469,80.94000244140625,77.05999755859375,80.5,398241,-0.03579414971648631,0.018656572142940416,0.019649646776905467,1.0819428995733524,1.2972475524121552,1,0.5360041449942329,0.5360041449942329,0.00010720082899884658,0.0,0.0,-0.0,1.0362572026370227
2023-03-08,76.66000366210938,77.7300033569336,76.11000061035156,77.31999969482422,335930,-0.011858702593856352,0.016660292224943894,0.019689523478505416,0.6707360013260967,0.8090135919069359,1,0.6002295677039768,0.06422542270974396,1.2845084541948793e-05,0.5360041449942329,0.00010720082899884658,-0.006463514573559713,1.029559339105822
2023-03-09,75.72000122070312,78.05999755859375,75.43000030517578,76.5,349960,-0.012261967081940828,0.01635650819450329,0.019743836317491693,0.4621048562459103,0.5544400209761993,1,0.6113774334402599,0.011147865736283014,2.229573147256603e-06,0.6002295677039768,1.2845084541948793e-05,-0.007372840285335687,1.021968562534319
2023-03-10,76.68000030517578,77.11000061035156,74.7699966430664,75.6500015258789,371834,0.012678276135713817,0.01662394261106363,0.01943911818741775,0.1567173408631912,0.19517914166094316,1,0.6015420188797309,0.009835414560528943,1.967082912105789e-06,0.6113774334402599,2.229573147256603e-06,0.007748982351152353,1.0298877788888299
2023-03-13,74.80000305175781,77.47000122070312,72.30000305175781,76.5999984741211,457423,-0.02451743930537087,0.016586578055099232,0.019326038470955896,-1.1769128300707823,-1.3703011774669243,1,0.6028971115549472,0.001355092675216274,2.7101853504325483e-07,0.6015420188797309,1.967082912105789e-06,-0.014750237020426167,1.0146966900457792
2023-03-14,71.33000183105469,74.9000015258789,70.77999877929688,74.69999694824219,432858,-0.046390388758434375,0.0189458897063559,0.019940066164512295,-1.0611161892769294,-1.2626147633154656,1,0.5278189704991915,0.07507814105575572,1.5015628211151145e-05,0.6028971115549472,2.7101853504325483e-07,-0.027968902404906223,0.9863167373513074
2023-03-15,67.61000061035156,72.55999755859375,65.6500015258789,71.55999755859375,555164,-0.052151985492920105,0.021456125016705203,0.020912604527898886,-1.3551636840777093,-1.6051283326701598,1,0.4660673813288397,0.061751589170351784,1.2350317834070357e-05,0.5278189704991915,1.5015628211151145e-05,-0.027541822920573007,0.9591517764275803
2023-03-16,68.3499984741211,69.37999725341797,65.70999908447266,68.22000122070312,327120,0.01094509476540706,0.02183209908496676,0.02077257991236365,-1.118300411911505,-1.3200706739650443,1,0.45804116045286014,0.00802622087597954,1.605244175195908e-06,0.4660673813288397,1.2350317834070357e-05,0.005088801337875189,0.9640327092706903
2023-03-17,66.73999786376953,69.63999938964844,65.16999816894531,68.26000213623047,152255,-0.02355523988725683,0.022093002516534503,0.02089394871709183,-1.9208613787731976,-2.2068667105807025,1,0.45263200384447316,0.005409156608386978,1.0818313216773957e-06,0.45804116045286014,1.605244175195908e-06,-0.010790874656879812,0.953629953139818
2023-03-20,67.63999938964844,67.69999694824219,64.12000274658203,66.62000274658203,76873,0.013485189611722737,0.02207934996600591,0.02091144601949802,-2.524281292967074,-2.7512210652888225,1,0.45291188442577923,0.00027988058130606897,5.59761162612138e-08,0.45263200384447316,1.0818313216773957e-06,0.006102746564855058,0.9594497150604849
2023-03-21,69.33000183105469,69.5999984741211,66.7699966430664,67.62000274658203,409495,0.024985252168185035,0.023073337254714863,0.02082133743079402,-2.145755719986358,-2.157158356976412,1,0.4334006775702364,0.019511206855542806,3.902241371108562e-06,0.45291188442577923,5.59761162612138e-08,0.011316061666229709,0.9703069072017559
2023-03-22,70.9000015258789,71.30999755859375,68.88999938964844,69.4800033569336,337639,0.022645314486649415,0.02306649786162574,0.021024068338213093,-2.145755719986358,-2.045926710349604,1,0.4335291841869225,0.00012850661668606378,2.5701323337212757e-08,0.4334006775702364,3.902241371108562e-06,0.009810592400933838,0.979826192772123
2023-03-23,69.95999908447266,71.66999816894531,69.13999938964844,69.94999694824219,335241,-0.013258144163271202,0.022654206849108537,0.020758842663872054,-2.145755719986358,-1.9548043920985532,1,0.44141911772088854,0.007889933533966054,1.5779867067932108e-06,0.4335291841869225,2.5701323337212757e-08,-0.005747818124258909,0.9741943300226837
2023-03-24,69.26000213623047,70.37999725341797,66.81999969482422,69.51000213623047,380852,-0.010005674062359304,0.022396635809994663,0.020783473933475124,-1.4535466269386998,-1.1958064068880787,1,0.44649562929167363,0.005076511570785092,1.0153023141570183e-06,0.44141911772088854,1.5779867067932108e-06,-0.004418273803516217,0.9698900727348104
2023-03-27,72.80999755859375,73.0999984741211,69.12999725341797,69.41999816894531,353598,0.051256068623570794,0.025454251633213257,0.021863037339024963,-0.3267063806230501,-0.03720384988755221,1,0.3928616776519874,0.05363395163968626,1.0726790327937254e-05,0.44649562929167363,1.0153023141570183e-06,0.022884595312784292,0.9920856145472335
2023-03-28,73.19999694824219,73.93000030517578,72.19000244140625,72.86000061035156,328472,0.005356398883746616,0.02511008102627334,0.021864348230471686,1.048985145206204,1.3607482056949836,1,0.3982464249930829,0.005384747341095508,1.0769494682191017e-06,0.3928616776519874,1.0726790327937254e-05,0.0020935970613139908,0.9941626420744216
2023-03-29,72.97000122070312,74.37000274658203,72.76000213623047,73.61000061035156,312669,-0.003142018266772406,0.02499330185606288,0.02162925917184296,1.7586163826714782,2.051657201569119,1,0.40010719902437375,0.0018607740312908683,3.7215480625817365e-07,0.3982464249930829,1.0769494682191017e-06,-0.0012523744914732925,0.9929175781411119
2023-03-30,74.37000274658203,74.62999725341797,72.61000061035156,72.9800033569336,269743,0.019185987425770934,0.025387135129167366,0.021141835147340856,2.078814664579858,2.276275264950284,1,0.39390029434676016,0.0062069046776135894,1.2413809355227179e-06,0.40010719902437375,3.7215480625817365e-07,0.007676079534635805,1.0005392924422611
2023-03-31,75.66999816894531,75.72000122070312,73.7699966430664,74.37000274658203,304361,0.01748010453614013,0.025306923330250742,0.020109006665900236,2.0731102598784155,2.1421191566995867,1,0.3951487847614592,0.0012484904146990439,2.496980829398088e-07,0.39390029434676016,1.2413809355227179e-06,0.006884176941062211,1.0074271819679188
2023-04-03,80.41999816894531,81.69000244140625,79.0,80.0999984741211,547126,0.0627725666042025,0.028941424726574533,0.021580358711409377,2.2708172618701084,2.2280910048031624,1,0.34552549138390626,0.049623293377552946,9.92465867551059e-06,0.3951487847614592,2.496980829398088e-07,0.024804253711925434,1.0324156613857411
2023-04-04,80.70999908447266,81.80999755859375,79.61000061035156,80.44000244140625,343570,0.003606079608682755,0.027726646004894145,0.0215816925611614,2.1906908926008333,2.0393518676128886,0,0.0,0.34552549138390626,6.910509827678125e-05,0.34552549138390626,9.92465867551059e-06,0.0012360677700840829,1.03369179711011
2023-04-05,80.61000061035156,81.23999786376953,79.72000122070312,81.01000213623047,254974,-0.001238984949267996,0.027550337634094833,0.021545962286066783,1.6576336190527097,1.4767958845008708,1,0.3629719581956967,0.3629719581956967,7.259439163913935e-05,0.0,6.910509827678125e-05,-6.910509827678125e-05,1.0336203637368828
2023-04-06,80.69999694824219,80.95999908447266,79.6500015258789,80.37000274658203,0,0.0011164413498225834,0.02733581600330676,0.021535973616218392,0.968505248194844,0.8318578587274204,1,0.3658204312902282,0.0028484730945314563,5.696946189062913e-07,0.3629719581956967,7.259439163913935e-05,0.0003326425113166106,1.0339641898104242
2023-04-10,79.73999786376953,81.22000122070312,79.61000061035156,80.5,264906,-0.011895899885700834,0.027450513749537744,0.02126463446606015,0.5373586772766628,0.4387354031479454,1,0.36429190692900587,0.0015285243612223054,3.057048722444611e-07,0.3658204312902282,5.696946189062913e-07,-0.004352332921391361,1.0294640334275724
2023-04-11,81.52999877929688,81.58999633789062,79.37000274658203,79.87999725341797,309683,0.022447967939319913,0.027059106173329853,0.02139276506070896,0.6361489827417629,0.5088224162593432,1,0.36956135712480614,0.005269450195800274,1.0538900391600549e-06,0.36429190692900587,3.057048722444611e-07,0.008177307342423792,1.037882277226881
2023-04-12,83.26000213623047,83.52999877929688,81.27999877929688,81.44000244140625,356133,0.02121922461469361,0.02457683312087745,0.021429406038308826,1.0870673097312888,0.8786907949106345,1,0.40688724828038286,0.03732589115557672,7.465178231115344e-06,0.36956135712480614,1.0538900391600549e-06,0.007840751555703103,1.0460200543066842
2023-04-13,82.16000366210938,83.44000244140625,82.11000061035156,83.22000122070312,261230,-0.013211607565434269,0.021013550014184344,0.021501377611370588,0.8753220131107745,0.6809030537097209,1,0.47588341775901294,0.06899616947863008,1.3799233895726015e-05,0.40688724828038286,7.465178231115344e-06,-0.005383099825890953,1.0403892239344674
2023-04-14,82.5199966430664,83.12000274658203,81.76000213623047,82.4000015258789,275129,0.004381608628421407,0.021047603480618415,0.0214716672249819,-0.0109201420198505,-0.08471201711809913,1,0.47511347356996975,0.0007699441890431924,1.5398883780863849e-07,0.47588341775901294,1.3799233895726015e-05,0.0020713356554798346,1.0425442192295797
2023-04-17,80.83000183105469,82.70999908447266,80.47000122070312,82.4800033569336,217048,-0.020479821628224926,0.020814158143192894,0.021604081265388094,-0.8584933595448179,-0.8037901794136134,1,0.4804422033888707,0.005328729818900979,1.065745963780196e-06,0.47511347356996975,1.5398883780863849e-07,-0.009730393180717146,1.0323998540681922
2023-04-18,80.86000061035156,81.4800033569336,79.87000274658203,81.0,96290,0.00037113421523327084,0.020895254811005355,0.02154882667105023,-0.5488784340668407,-0.5319168969275127,1,0.47857755698356375,0.00186464640530698,3.72929281061396e-07,0.4804422033888707,1.065745963780196e-06,0.00017724279415589185,1.0325828395030134
2023-04-19,79.16000366210938,81.18000030517578,78.45999908447266,80.91999816894531,78310,-0.021023954185137028,0.021550901555639063,0.021712219680268065,-0.6031031438027684,-0.566978497879871,1,0.46401771054368607,0.014559846439877677,2.911969287975536e-06,0.47857755698356375,3.72929281061396e-07,-0.010061965561338312,1.0221930265327053
2023-04-20,77.29000091552734,78.88999938964844,76.97000122070312,78.87000274658203,361413,-0.023623075544109917,0.022207658386836044,0.02179701490028125,-0.1476965681689773,-0.15464904944812016,1,0.4502951110742799,0.013722599469406183,2.7445198938812368e-06,0.46401771054368607,2.911969287975536e-06,-0.0109644373992664,1.0109852550833207
2023-04-21,77.87000274658203,78.38999938964844,76.72000122070312,77.12999725341797,291114,0.007504228544240599,0.02183230714873595,0.021820192150482243,-0.340693697427125,-0.30567710728276976,1,0.4580367952811154,0.00774168420683552,1.548336841367104e-06,0.4502951110742799,2.7445198938812368e-06,0.003376372905961721,1.0143987183069108
2023-04-24,78.76000213623047,79.18000030517578,76.72000122070312,77.97000122070312,306720,0.011429297011133155,0.02156420515976003,0.02182623702459586,1.2150985904324505,1.032441223160812,1,0.46373144411835493,0.005694648837239524,1.138929767447905e-06,0.4580367952811154,1.548336841367104e-06,0.0052334902384540945,1.0197075640970703
2023-04-25,77.06999969482422,79.06999969482422,76.5,78.73999786376953,361646,-0.021457623102689505,0.01979898109430589,0.02189794820765024,0.9018198593292636,0.7344403583631008,1,0.5050764962281802,0.04134505210982525,8.26901042196505e-06,0.46373144411835493,1.138929767447905e-06,-0.009951713478525028,1.0095597265872915
2023-04-26,74.30000305175781,77.93000030517578,74.05000305175781,77.08000183105469,497778,-0.035941308603020916,0.021527757310410456,0.022193195088491432,1.118808012024079,0.9038132651093752,1,0.4645165706677756,0.04055992556040461,8.111985112080923e-06,0.5050764962281802,8.26901042196505e-06,-0.018161379229491518,0.991224729537918
2023-04-27,74.76000213623047,75.27999877929688,74.02999877929688,74.37999725341797,345880,0.006191104516539703,0.021534610422026694,0.022146524620042216,0.7192686828041377,0.5326795600862116,1,0.46436874426906244,0.00014782639871313563,2.9565279742627127e-08,0.4645165706677756,8.111985112080923e-06,0.0028677586535567185,0.9940673228336698
2023-04-28,76.77999877929688,76.91999816894531,73.93000030517578,74.91000366210938,328399,0.027019751007838266,0.02192156233100712,0.02206207952405195,0.5576629485148187,0.365955523616461,1,0.45617186626591044,0.008196878003151997,1.6393756006303995e-06,0.46436874426906244,2.9565279742627127e-08,0.012547098280692849,1.006539983230889
2023-05-01,75.66000366210938,76.69000244140625,74.52999877929688,76.66000366210938,215017,-0.014587068702708761,0.021891199934051822,0.022125689417243705,0.7357794110737191,0.5003394186430687,1,0.45680456211287773,0.0006326958469672905,1.265391693934581e-07,0.45617186626591044,1.6393756006303995e-06,-0.006655849729064339,0.9998406043562093
2023-05-02,71.66000366210938,76.11000061035156,71.41999816894531,75.76000213623047,417820,-0.05286809154627636,0.019778384642052293,0.022764060727163464,0.1325569430881093,-0.06637322259161749,1,0.5056024635469095,0.04879790143403179,9.759580286806358e-06,0.45680456211287773,1.265391693934581e-07,-0.0241505119477097,0.9756939418948993
2023-05-03,68.5999984741211,71.79000091552734,67.94999694824219,71.55999755859375,490523,-0.04270171687984825,0.02122816248741849,0.02336624256902957,-0.752294011553776,-0.8826568538242654,1,0.4710723316691589,0.034530131877750614,6.9060263755501234e-06,0.5056024635469095,9.759580286806358e-06,-0.021599852832420732,0.954619096340485
2023-05-04,68.55999755859375,69.83999633789062,63.63999938964844,68.16000366210938,412495,-0.0005831037378584147,0.021238880919999578,0.022721107996745985,-1.7879932889127903,-1.7928347682660382,0,0.0,0.4710723316691589,9.421446633383178e-05,0.4710723316691589,6.9060263755501234e-06,-0.00028159006377351557,0.9543502850882671
2023-05-05,71.33999633789062,71.80999755859375,68.4800033569336,68.69999694824219,330585,0.04054840837648799,0.02366944616679427,0.023235112690585986,-1.4091023843911488,-1.3811002837094275,-1,-0.42248559301015426,0.42248559301015426,8.449711860203085e-05,0.0,9.421446633383178e-05,-9.421446633383178e-05,0.954260371485462
2023-05-08,73.16000366210938,73.69000244140625,71.04000091552734,71.3499984741211,290076,0.025511738402656636,0.024579328143760227,0.023480817133585043,-2.153928848288624,-1.9825772488863342,-1,-0.40684594556497783,0.01563964744517643,3.127929489035286e-06,-0.42248559301015426,8.449711860203085e-05,-0.010862839046368344,0.9438943946616878
2023-05-09,73.70999908447266,73.77999877929688,71.33999633789062,72.83999633789062,317493,0.007517706326306994,0.023984478279846577,0.02333093890512657,-2.413165010910681,-2.130202171633815,-1,-0.4169363153670386,0.010090369802060795,2.018073960412159e-06,-0.40684594556497783,3.127929489035286e-06,-0.00306167626829522,0.9410044955937752
2023-05-10,72.55999755859375,73.88999938964844,71.80000305175781,73.58000183105469,351506,-0.015601703163243719,0.023325385478256126,0.02338990188122895,-2.4104200828347007,-2.0165633688931868,-1,-0.42871745932439054,0.011781143957351914,2.3562287914703827e-06,-0.4169363153670386,2.018073960412159e-06,0.006502898556372695,0.9471237523697121
2023-05-11,70.87000274658203,73.5,70.62999725341797,72.7699966430664,365892,-0.023290998744135982,0.023570816254238527,0.023507942135672574,-1.532611567929701,-1.222699031290384,-1,-0.42425344511358576,0.004464014210804779,8.928028421609557e-07,-0.42871745932439054,2.3562287914703827e-06,0.009982901577922079,0.9565787955717312
