date,close,high,low,open,volume,ret,vol20,vol60,oil_sent_1d,oil_sent_3d,oil_sent_7d,oil_news_count_7d,S_raw,S_intensity,Z,pos_state,weight,turnover,cost,weight_applied,cost_applied,strat_ret,equity
2023-02-01,82.83999633789062,86.19999694824219,82.37000274658203,85.5199966430664,28085,-0.01952895688954026,0.018632494030566483,0.022468931667478004,-1.4493902422867069,-1.4493902422867069,-1.4493902422867069,57.0,-1.4493902422867069,-5.88516647884724,-1.4006370545759101,-1,-0.268348402087103,0.026225855964231187,5.2451711928462375e-06,-0.2421225461228718,4.6014569555077934e-06,0.004723799308263779,0.8017379624146054
2023-02-02,82.16999816894531,83.5999984741211,81.23999786376953,83.08999633789062,24611,-0.008087858505117507,0.014432299264480076,0.021765765589566787,-1.2660435094049314,-1.2660435094049314,-1.2660435094049314,64.0,-1.2660435094049314,-5.284955908793942,-1.2070112128359223,-1,-0.34644514421244754,0.07809674212534456,1.5619348425068915e-05,-0.268348402087103,5.2451711928462375e-06,0.002165118734962022,0.8034738202975595
2023-02-03,79.94000244140625,84.19000244140625,79.62000274658203,82.1500015258789,24743,-0.027138807073526894,0.01569219659954253,0.02198341949576708,-0.7989770536671554,-0.7989770536671554,-0.7989770536671554,67.0,-0.7989770536671554,-3.371289834207466,-0.7012274172545032,-1,-0.3186297067005752,0.02781543751187232,5.563087502374465e-06,-0.34644514421244754,1.5619348425068915e-05,0.009386488581916746,0.8110156181376517
2023-02-06,80.98999786376953,81.4000015258789,79.08999633789062,79.75,31365,0.013134793473804196,0.015902243935404972,0.02187299695860142,0.3915314623709122,0.3915314623709122,0.3915314623709122,61.0,0.3915314623709122,1.61590296117798,0.5691285809750303,0,0.0,0.3186297067005752,6.372594134011505e-05,-0.3186297067005752,5.563087502374465e-06,-0.004190698479633235,0.8076168962197634
2023-02-07,83.69000244140625,84.0999984741211,81.18000030517578,81.4000015258789,24432,0.03333750646812339,0.017170384822571567,0.022080157288468023,0.6727373700965327,0.6727373700965327,0.6727373700965327,62.0,0.6727373700965327,2.787241559788257,0.8706779946804812,1,0.2911990646492198,0.2911990646492198,5.823981292984396e-05,0.0,6.372594134011505e-05,-6.372594134011505e-05,0.8075654300728097
2023-02-08,85.08999633789062,85.16000366210938,83.5,84.02999877929688,29853,0.01672832901952126,0.0174357117262687,0.02214598052763246,0.1340189543289637,0.1340189543289637,0.1340189543289637,60.0,0.1340189543289637,0.5509350166547736,0.3148610815507225,1,0.2867677602438783,0.004431304405341507,8.862608810683015e-07,0.2911990646492198,5.823981292984396e-05,0.0048130339506991466,0.8114522699051611
2023-02-09,84.5,85.5,83.05999755859375,85.06999969482422,30520,-0.006933792023538943,0.016233606603857514,0.021893193350499447,-0.7914002947518874,-0.7914002947518874,-0.7914002947518874,53.0,-0.7914002947518874,-3.1568831502115438,-0.6099475821039342,0,0.0,0.2867677602438783,5.735355204877566e-05,0.2867677602438783,8.862608810683015e-07,-0.0019892742694681996,0.8098380687837372
2023-02-10,86.38999938964844,86.91000366210938,83.94000244140625,84.2300033569336,30882,0.02236685668222993,0.01655894532576748,0.021805296261993012,0.3173360923441793,0.3173360923441793,0.3173360923441793,51.0,0.3173360923441793,1.2538722415541144,0.5792227173176213,0,0.0,0.0,0.0,0.0,5.735355204877566e-05,-5.735355204877566e-05,0.8097916216939082
2023-02-13,86.61000061035156,86.94999694824219,85.08999633789062,86.5999984741211,19426,0.002546605188765483,0.016277476806301774,0.021780732344820974,1.3069280784288426,1.3069280784288426,1.3069280784288426,55.0,1.3069280784288426,5.2608451501727815,1.6229859035666192,1,0.30717291503461186,0.30717291503461186,6.143458300692237e-05,0.0,0.0,0.0,0.8097916216939082
2023-02-14,85.58000183105469,86.4000015258789,84.12000274658203,85.75,19585,-0.011892377000789156,0.016432567143581534,0.021790358539419522,0.2274771666211721,0.2274771666211721,0.2274771666211721,50.0,0.2274771666211721,0.8944005545806268,0.5043262047766649,1,0.30427382138845976,0.0028990936461520955,5.798187292304191e-07,0.30717291503461186,6.143458300692237e-05,-0.003714450693029902,0.8067836906434974
2023-02-15,85.37999725341797,85.8499984741211,83.9000015258789,85.29000091552734,21161,-0.0023370480644713254,0.01625383993166146,0.021388404369531377,0.2167809657631615,0.2167809657631615,0.2167809657631615,44.0,0.21678096576316153,0.8252119708668109,0.5099605302408242,1,0.307619616104396,0.0033457947159362122,6.691589431872425e-07,0.30427382138845976,5.798187292304191e-07,-0.0007116823640744241,0.8062095169192436
2023-02-16,85.13999938964844,86.19999694824219,84.5999984741211,85.13999938964844,20089,-0.0028109378249004946,0.01596424914012677,0.0211719975865172,0.4731298982392176,0.4731298982392176,0.4731298982392176,41.0,0.4731298982392176,1.7684032461502253,0.8118345293599806,1,0.3131998226858226,0.0055802065814266055,1.116041316285321e-06,0.307619616104396,6.691589431872425e-07,-0.0008653687735324033,0.8055118483783771
2023-02-17,83.0,84.8499984741211,81.79000091552734,84.66999816894531,27191,-0.02513506465808857,0.016293100596985036,0.021409688161149174,0.6784315828640486,0.6784315828640486,0.6784315828640486,54.0,0.6784315828640486,2.718701395920895,1.094644566125932,1,0.3068783605819771,0.006321462103845488,1.2642924207690976e-06,0.3131998226858226,1.116041316285321e-06,-0.00787341383542631,0.7991697202467549
2023-02-21,83.05000305175781,84.29000091552734,82.54000091552734,83.01000213623047,31936,0.0006024464067206914,0.016182256759402543,0.02136211964182273,0.371328881066498,0.371328881066498,0.371328881066498,54.0,0.371328881066498,1.4880385477330187,0.7325738493970485,1,0.3089803897157174,0.002102029133740302,4.204058267480604e-07,0.3068783605819771,1.2642924207690976e-06,0.00018361347321217965,0.7993164585747755
2023-02-22,80.5999984741211,83.2300033569336,80.4000015258789,82.73999786376953,20309,-0.029500355058504235,0.016620535695763425,0.02126892923951259,0.2644194597716301,0.2644194597716301,0.2644194597716301,54.0,0.2644194597716301,1.0596168759640958,0.5985789682779336,1,0.3008326621671106,0.00814772754860682,1.629545509721364e-06,0.3089803897157174,4.204058267480604e-07,-0.009115451608555421,0.7920303280767153
2023-02-23,82.20999908447266,82.75,80.33999633789062,80.47000122070312,14474,0.01997519405497883,0.017365498646915882,0.021267838848344472,0.6586755226827119,0.6586755226827119,0.6586755226827119,51.0,0.6586755226827119,2.602587521583404,1.005939595312894,1,0.28792723443550533,0.012905427731605246,2.5810855463210492e-06,0.3008326621671106,1.629545509721364e-06,0.0060075612593542,0.7967884987919025
2023-02-24,83.16000366210938,83.37999725341797,81.06999969482422,82.3499984741211,13365,0.01155582761484486,0.017175986109536332,0.021308202825369556,0.5224437651282899,0.5224437651282899,0.5224437651282899,39.0,0.5224437651282899,1.9272320711116757,0.789880303529125,1,0.29110410127916525,0.00317686684365992,6.35373368731984e-07,0.28792723443550533,2.5810855463210492e-06,0.0033246564012094013,0.7994375467748212
2023-02-27,82.44999694824219,83.62999725341797,81.73999786376953,83.12000274658203,5691,-0.008537838896112149,0.017162223686009878,0.021336107930229803,0.4327100811944891,0.4327100811944891,0.4327100811944891,41.0,0.43271008119448917,1.6173273240055717,0.6809383859306172,1,0.2913375382745913,0.00023343699542605068,4.6687399085210136e-08,0.29110410127916525,6.35373368731984e-07,-0.002486035292087759,0.7974501168197189
2023-02-28,83.88999938964844,84.12000274658203,82.61000061035156,82.63999938964844,24882,0.017465160639244193,0.01715928293806811,0.021128045849860125,0.2023401374212612,0.2023401374212612,0.2023401374212612,42.0,0.2023401374212612,0.761041748278299,0.42511607619939795,1,0.2913874675326572,4.992925806590609e-05,9.985851613181219e-09,0.2913375382745913,4.6687399085210136e-08,0.005088210218808605,0.8015077106531111
2023-03-01,84.30999755859375,84.48999786376953,82.61000061035156,83.0999984741211,26723,0.005006534414126351,0.017167699080827666,0.02102235446506426,0.3076606860280157,0.3076606860280157,0.3076606860280157,50.0,0.3076606860280157,1.209668171506503,0.5338569663723983,1,0.291244620287167,0.00014284724549018524,2.856944909803705e-08,0.2913874675326572,9.985851613181219e-09,0.0014588313981957598,0.8026769752673079
2023-03-02,84.75,85.08999633789062,83.83999633789062,84.30999755859375,17997,0.005218864359478381,0.016594896095096227,0.020944645319250058,0.0908697553714564,0.0908697553714564,0.0908697553714564,54.0,0.0908697553714564,0.36414538623399384,0.28322191402135055,1,0.3012974574440086,0.010052837156841576,2.0105674313683153e-06,0.291244620287167,2.856944909803705e-08,0.0015199375992574122,0.8038969941820748
2023-03-03,85.83000183105469,86.0,82.36000061035156,84.41000366210938,27594,0.01274338443722356,0.01662805132085459,0.02053485575422509,0.5405866079106708,0.5405866079106708,0.5405866079106708,65.0,0.5405866079106708,2.264871245308922,0.793812828608684,1,0.30069669040106306,0.0006007670429455381,1.2015340858910763e-07,0.3012974574440086,2.0105674313683153e-06,0.0038375387627356387,0.8069819800584952
2023-03-06,86.18000030517578,86.36000061035156,84.3499984741211,85.93000030517578,24587,0.004077810400261006,0.015192763515841355,0.019827780826306676,1.2410149442894858,1.2410149442894858,1.2410149442894858,72.0,1.2410149442894858,5.3245242843330685,1.5853742153315278,1,0.32910404975280144,0.02840735935173838,5.681471870347677e-06,0.30069669040106306,1.2015340858910763e-07,0.0012260639380329297,0.8079713915628874
2023-03-07,83.29000091552734,86.76000213623047,82.6500015258789,86.2300033569336,26092,-0.0335344555513406,0.01706128093284722,0.019990291772499225,1.0819428995733524,1.0819428995733524,1.0819428995733524,78.0,1.0819428995733524,4.727493079032727,1.3761459685211024,1,0.29306123143273216,0.03604281832006928,7.208563664013857e-06,0.32910404975280144,5.681471870347677e-06,-0.011042006600071853,0.7990497661245808
2023-03-08,82.66000366210938,83.58999633789062,82.05000305175781,82.9800033569336,23661,-0.0075639001860128285,0.01550884091435383,0.019934068514341728,0.6707360013260967,0.6707360013260967,0.6707360013260967,78.0,0.6707360013260967,2.9307459805666305,0.8508406552407597,1,0.32239675599305245,0.029335524560320292,5.867104912064059e-06,0.29306123143273216,7.208563664013857e-06,-0.002223894466611205,0.7972727637711493
2023-03-09,81.58999633789062,84.01000213623047,81.41000366210938,82.62000274658203,25018,-0.012944680338905279,0.015206307387183657,0.02001880890540099,0.4621048562459103,0.4621048562459103,0.4621048562459103,76.0,0.46210485624591036,2.0072935800259026,0.5707528216224501,1,0.32881092514374355,0.006414169150691096,1.2828338301382192e-06,0.32239675599305245,5.867104912064059e-06,-0.004179190053542173,0.7939408093668369
2023-03-10,82.77999877929688,83.08000183105469,80.7300033569336,81.47000122070312,26753,0.014585151303084576,0.01557468294870196,0.0198608740131315,0.1567173408631912,0.1567173408631912,0.1567173408631912,73.0,0.1567173408631912,0.6745216363090407,0.16421225400310976,1,0.32103382241991096,0.007777102723832585,1.5554205447665171e-06,0.32881092514374355,1.2828338301382192e-06,0.004794474259498577,0.7977473381409116
2023-03-13,80.7699966430664,83.47000122070312,78.33999633789062,82.54000091552734,38195,-0.02428125351377952,0.015406853624506717,0.019642504782222785,-1.1769128300707823,-1.1769128300707823,-1.1769128300707823,64.0,-1.1769128300707823,-4.91288993562432,-1.4987314510328436,0,0.0,0.32103382241991096,6.42067644839822e-05,0.32103382241991096,1.5554205447665171e-06,-0.007796659049220301,0.7915275741380038
2023-03-14,77.44999694824219,80.87999725341797,76.87999725341797,80.69000244140625,33198,-0.04110436836460141,0.01739618999091171,0.020069690730331297,-1.0611161892769294,-1.0611161892769294,-1.0611161892769294,63.0,-1.0611161892769294,-4.413058169062901,-1.351040864941419,-1,-0.2874192568954553,0.2874192568954553,5.748385137909106e-05,0.0,6.42067644839822e-05,-6.42067644839822e-05,0.7914767527134686
2023-03-15,73.69000244140625,78.70999908447266,71.62999725341797,77.56999969482422,46598,-0.04854738095533617,0.01975272733252718,0.020868596622513984,-1.3551636840777093,-1.3551636840777093,-1.3551636840777093,58.0,-1.3551636840777093,-5.525730664448081,-1.6698569866802029,-1,-0.2531296015900755,0.03428965530537975,6.857931061075951e-06,-0.2874192568954553,5.748385137909106e-05,0.01389596830702421,0.8024750885849213
2023-03-16,74.69999694824219,75.5199966430664,71.86000061035156,74.3499984741211,29873,0.013705990953644331,0.020255443206912766,0.02069203814730166,-1.118300411911505,-1.118300411911505,-1.118300411911505,53.0,-1.118300411911505,-4.46088250238125,-1.3228008517213812,-1,-0.24684722762786068,0.006282373962214843,1.2564747924429688e-06,-0.2531296015900755,6.857931061075951e-06,-0.0034762499605542445,0.7996854845898822
2023-03-17,72.97000122070312,75.9000015258789,71.3499984741211,74.55000305175781,34734,-0.02315924763340671,0.0205558562392283,0.020843896232199014,-1.9208613787731976,-1.9208613787731976,-1.9208613787731976,43.0,-1.9208613787731976,-7.268903717747473,-2.0285888760469626,-1,-0.2432396851685565,0.0036075424593041694,7.21508491860834e-07,-0.24684722762786068,1.2564747924429688e-06,0.005715539597461097,0.8042561186425705
2023-03-20,73.79000091552734,73.8499984741211,70.12999725341797,72.88999938964844,22185,0.011237490490702662,0.020521367986653497,0.020900521341377848,-2.524281292967074,-2.524281292967074,-2.524281292967074,38.0,-2.524281292967074,-9.247860128956725,-2.4142372907108474,-1,-0.24364847427578196,0.0004087891072254435,8.17578214450887e-08,-0.2432396851685565,7.21508491860834e-07,-0.002734125157535024,0.8020571817554883
2023-03-21,75.31999969482422,75.4000015258789,72.80999755859375,73.73999786376953,18784,0.020734500072013384,0.021282990750263398,0.02076062319049366,-2.145755719986358,-2.145755719986358,-2.145755719986358,31.0,-2.145755719986358,-7.436622637394597,-1.8414410343669272,-1,-0.23492938838673885,0.008719085889043104,1.743817177808621e-06,-0.24364847427578196,8.17578214450887e-08,-0.005052011065238597,0.7980051799983056
2023-03-22,76.69000244140625,77.08999633789062,74.5199966430664,75.08999633789062,19933,0.018189096549826145,0.02103455770563929,0.020830435945555715,-2.145755719986358,-2.145755719986358,-2.145755719986358,31.0,-2.145755719986358,-7.436622637394597,-1.7703042957808395,-1,-0.23770407108011204,0.0027746826933731927,5.549365386746386e-07,-0.23492938838673885,1.743817177808621e-06,-0.004274897144935806,0.7945937899326868
2023-03-23,75.91000366210938,77.43000030517578,75.12000274658203,75.73999786376953,18685,-0.01017080133610404,0.020459540791075554,0.020297712662461817,-2.145755719986358,-2.145755719986358,-2.145755719986358,31.0,-2.145755719986358,-7.436622637394597,-1.7140459907188896,-1,-0.2443847616648854,0.006680690584773358,1.3361381169546716e-06,-0.23770407108011204,5.549365386746386e-07,0.002417085947200299,0.7965143914160658
2023-03-24,74.98999786376953,76.27999877929688,72.69000244140625,75.41999816894531,18941,-0.01211969113366107,0.02022232144014822,0.02032579392193012,-1.4535466269386998,-1.4535466269386998,-1.4535466269386998,24.0,-1.4535466269386998,-4.678786097771698,-0.9615283774721761,-1,-0.2472515341425288,0.0028667724776433867,5.733544955286774e-07,-0.2443847616648854,1.3361381169546716e-06,0.0029605316910348307,0.7988724975142184
2023-03-27,78.12000274658203,78.43000030517578,74.80000305175781,75.23999786376953,13874,0.041738964821663505,0.022604692929200712,0.0210198872610217,-0.3267063806230501,-0.3267063806230501,-0.3267063806230501,23.0,-0.3267063806230501,-1.0382904643381983,0.011294997249029203,0,0.0,0.2472515341425288,4.945030682850576e-05,-0.2472515341425288,5.733544955286774e-07,-0.01032059644017287,0.7906276568602211
2023-03-28,78.6500015258789,79.20999908447266,77.55000305175781,78.18000030517578,17782,0.006784418339258913,0.02225162447099791,0.020991097282188956,1.048985145206204,1.048985145206204,1.048985145206204,24.0,1.048985145206204,3.376552924550109,1.1713862316968782,1,0.22470269559495973,0.22470269559495973,4.494053911899195e-05,0.0,4.945030682850576e-05,-4.945030682850576e-05,0.7905885600800022
2023-03-29,78.27999877929688,79.69999694824219,77.94999694824219,79.0199966430664,11027,-0.00470442135287541,0.022178097692814334,0.020165610825335405,1.7586163826714782,1.7586163826714782,1.7586163826714782,32.0,1.7586163826714782,6.149015479729653,1.8326950203965948,1,0.22544764971524098,0.0007449541202812493,1.4899082405624985e-07,0.22470269559495973,4.494053911899195e-05,-0.0011020366983245837,0.7897173024735185
2023-03-30,79.2699966430664,79.55000305175781,77.8499984741211,78.22000122070312,6818,0.012646881441078506,0.02238151807682601,0.019447057137248185,2.078814664579858,2.078814664579858,2.078814664579858,31.0,2.078814664579858,7.204622618300985,1.9959813881519544,1,0.22339860874660852,0.002049040968632454,4.0980819372649084e-07,0.22544764971524098,1.4899082405624985e-07,0.0028510607062943926,0.7919688344436815
2023-03-31,79.7699966430664,79.7699966430664,79.06999969482422,79.27999877929688,38477,0.006307556719743257,0.02219714743307769,0.01827024280561717,2.0731102598784155,2.0731102598784155,2.0731102598784155,33.0,2.0731102598784155,7.310534183611996,1.9418857669206144,1,0.22525416903566234,0.0018555602890538148,3.71112057810763e-07,0.22339860874660852,4.0980819372649084e-07,0.001408689587587239,0.793084472694456
2023-04-03,84.93000030517578,86.23999786376953,83.29000091552734,83.29000091552734,37587,0.06468602080050201,0.026693753371748133,0.019992924284394153,2.2708172618701084,2.2708172618701084,2.2708172618701084,43.0,2.2708172618701084,8.593203142891513,2.1376023674184697,1,0.1873097398619053,0.03794442917375704,7.588885834751408e-06,0.22525416903566234,3.71112057810763e-07,0.01457042475158284,0.8046400503254993
2023-04-04,84.94000244140625,86.05000305175781,83.87000274658203,84.77999877929688,32987,0.00011776917690475841,0.025588324139910624,0.01998992569858226,2.1906908926008333,2.1906908926008333,2.1906908926008333,47.0,2.1906908926008333,8.480604798023057,2.0021974506889975,1,0.1954016203898793,0.008091880527973994,1.6183761055947989e-06,0.1873097398619053,7.588885834751408e-06,1.4470428055029594e-05,0.8046516938114578
2023-04-05,84.98999786376953,85.55000305175781,84.01000213623047,85.0999984741211,28362,0.000588596902828753,0.025508575294004545,0.019926449162494704,1.6576336190527097,1.6576336190527097,1.6576336190527097,54.0,1.6576336190527097,6.642690210586924,1.5128062196614687,1,0.19601251510017434,0.0006108947102950457,1.2217894205900916e-07,0.1954016203898793,1.6183761055947989e-06,0.00011339441246360786,0.8047429368175154
2023-04-06,85.12000274658203,85.44000244140625,84.05000305175781,84.83000183105469,0,0.0015296492067322642,0.025286769962937918,0.01991837081772415,0.968505248194844,0.968505248194844,0.968505248194844,51.0,0.968505248194844,3.8268002783430237,0.8425841736085043,1,0.19773185769983095,0.0017193425996566147,3.4386851993132294e-07,0.19601251510017434,1.2217894205900916e-07,0.00029970820929051866,0.8049841248820483
2023-04-10,84.18000030517578,85.63999938964844,84.08000183105469,84.94999694824219,14242,-0.011043261408306249,0.02528811743309547,0.019566343218157034,0.5373586772766628,0.5373586772766628,0.5373586772766628,64.0,0.5373586772766628,2.2431432217916587,0.46659259315059437,1,0.19772132161393396,1.05360858969894e-05,2.1072171793978803e-09,0.19773185769983095,3.4386851993132294e-07,-0.002183948461849177,0.8032260810406991
2023-04-11,85.61000061035156,85.68000030517578,83.75,84.27999877929688,28189,0.016987411499069127,0.024807392165125938,0.019573754489650184,0.6361489827417629,0.6361489827417629,0.6361489827417629,64.0,0.6361489827417629,2.6555322153142744,0.5446987292402763,1,0.20155282613820916,0.003831504524275192,7.663009048550384e-07,0.19772132161393396,2.1072171793978803e-09,0.0033587713451785077,0.8059239337853987
2023-04-12,87.33000183105469,87.48999786376953,85.41000366210938,85.55000305175781,36337,0.02009112496718224,0.02284824201097067,0.01964883116850764,1.0870673097312888,1.0870673097312888,1.0870673097312888,57.0,1.0870673097312888,4.413974859791911,0.9237109340429172,1,0.21883521706393128,0.01728239092572212,3.456478185144424e-06,0.20155282613820916,7.663009048550384e-07,0.00404865671652666,0.8091868431329287
2023-04-13,86.08999633789062,87.47000122070312,86.05999755859375,87.1500015258789,26363,-0.014199077833101703,0.01974234230664853,0.01971783764725839,0.8753220131107745,0.8753220131107745,0.8753220131107745,56.0,0.8753220131107746,3.5389717748710083,0.7069159707225007,1,0.2532627548614723,0.03442753779754104,6.885507559508208e-06,0.21883521706393128,3.456478185144424e-06,-0.003110714757899611,0.8066696936780968
