date,close,high,low,open,volume,ret,vol20,vol60,oil_sent_1d,oil_sent_3d,oil_sent_7d,oil_news_count_7d,S_raw,S_intensity,Z,pos_state,weight,turnover,cost,weight_applied,cost_applied,strat_ret,equity
2023-12-29,71.6500015258789,72.62000274658203,71.25,71.98999786376953,214486,-0.0016719398467338609,0.020435037989276303,0.02312504171933012,-1.5268630172962694,-1.5268630172962694,-1.5268630172962694,49.0,-1.5268630172962694,-5.973123249800439,-1.5057312892246904,-1,-0.24467779324040653,0.006253127924753299,1.2506255849506598e-06,-0.23842466531565323,1.0533895575177144e-06,0.00039757830882790763,0.848798355481992
2024-01-02,70.37999725341797,73.63999938964844,70.05999755859375,71.70999908447266,330992,-0.01772511158987533,0.02010358329025381,0.023061332403907762,-0.2413307166661115,-0.2413307166661115,-0.2413307166661115,50.0,-0.2413307166661115,-0.9488702977515489,-0.021156678219064806,0,0.0,0.24467779324040653,4.893555864808131e-05,-0.24467779324040653,1.2506255849506598e-06,0.0043356905631656995,0.9219768514285032
2024-01-03,72.69999694824219,73.2300033569336,69.27999877929688,70.5,334861,0.03296390715206443,0.02131507381469749,0.023479368157108618,-0.5776726739334096,-0.5776726739334096,-0.5776726739334096,46.0,-0.5776726739334096,-2.2241250601181535,-0.40958727152885677,0,0.0,0.0,0.0,0.0,4.893555864808131e-05,-4.893555864808131e-05,0.921931733976218
2024-01-04,72.19000244140625,74.0,71.05999755859375,73.04000091552734,344467,-0.007015055409136051,0.021258304974964448,0.022735138459140932,-0.6436464179856126,-0.6436464179856126,-0.6436464179856126,43.0,-0.6436464179856126,-2.4356801028497754,-0.47895259287250597,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.921931733976218
2024-01-05,73.80999755859375,74.23999786376953,72.20999908447266,72.4000015258789,325525,0.022440712874367774,0.019586890760403174,0.022960201457027155,-0.715220143958838,-0.715220143958838,-0.715220143958838,53.0,-0.715220143958838,-2.8530017440332087,-0.6080318405051207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.921931733976218
2024-01-08,70.7699966430664,73.94999694824219,70.12999725341797,73.51000213623047,392249,-0.041186844818875024,0.02185616959727202,0.02325072232747605,-1.076197204234565,-1.076197204234565,-1.076197204234565,56.0,-1.076197204234565,-4.351120471020557,-1.0498265329686522,-1,-0.22876835658449846,0.22876835658449846,4.5753671316899694e-05,0.0,0.0,-0.0,0.921931733976218
2024-01-09,72.23999786376953,72.93000030517578,70.47000122070312,70.91000366210938,363445,0.020771531587279624,0.021513491047879432,0.023432050488960632,-1.0111793645533658,-1.0111793645533658,-1.0111793645533658,61.0,-1.0111793645533658,-4.173273124896242,-0.9887297903071175,-1,-0.23241230299964943,0.003643946415150978,7.287892830301957e-07,-0.22876835658449846,4.5753671316899694e-05,-0.004797622816281858,0.9175086532542394
2024-01-10,71.37000274658203,73.58999633789062,71.01000213623047,72.16999816894531,352772,-0.012043122133366335,0.021698072498461535,0.022136900594524965,-0.8478229007147303,-0.8478229007147303,-0.8478229007147303,57.0,-0.8478229007147303,-3.442536571388317,-0.769424535366069,-1,-0.23043521494153532,0.0019770880581141126,3.954176116228225e-07,-0.23241230299964943,7.287892830301957e-07,0.002798240961038691,0.9200760635498829
2024-01-11,72.0199966430664,73.80999755859375,71.16999816894531,71.33000183105469,373645,0.009107382254031071,0.019898132468701844,0.02216336981047977,-0.5065425738708111,-0.5065425738708111,-0.5065425738708111,61.0,-0.5065425738708111,-2.090569274111468,-0.37281944137630724,-1,-0.2512798629652605,0.020844648023725182,4.168929604745037e-06,-0.23043521494153532,3.954176116228225e-07,-0.002099057004873997,0.9181447714436717
2024-01-12,72.68000030517578,75.25,72.36000061035156,73.01000213623047,403636,0.009164172353136602,0.019827654858183847,0.02221388204085794,-0.1622168053628146,-0.1622168053628146,-0.1622168053628146,50.0,-0.1622168053628146,-0.6378081933841673,0.049672765710230625,0,0.0,0.2512798629652605,5.02559725930521e-05,-0.2512798629652605,4.168929604745037e-06,-0.002306940902690939,0.9160266657158365
2024-01-16,72.4000015258789,73.55999755859375,71.2300033569336,72.62999725341797,430437,-0.0038524873159216932,0.018794619698077487,0.02203148563150797,0.195777356330392,0.195777356330392,0.195777356330392,56.0,0.195777356330392,0.791537888724888,0.46116900004595446,0,0.0,0.0,0.0,0.0,5.02559725930521e-05,-5.02559725930521e-05,0.9159806299048298
2024-01-17,72.55999755859375,72.94999694824219,70.5,72.0,315679,0.0022098899080500445,0.018785482698033776,0.02195672641744152,-0.0492348314314505,-0.0492348314314505,-0.0492348314314505,62.0,-0.0492348314314505,-0.2039865398516759,0.14509209602487178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9159806299048298
2024-01-18,74.08000183105469,74.37999725341797,72.18000030517578,72.77999877929688,86646,0.02094824040248211,0.019066193036857505,0.022167334016569052,-0.0873108936981819,-0.0873108936981819,-0.0873108936981819,62.0,-0.0873108936981819,-0.36174079567321704,0.08250492560751663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9159806299048298
2024-01-19,73.41000366210938,74.91000366210938,73.19999694824219,74.08000183105469,78234,-0.009044251517073332,0.01898075527324101,0.02173937040642915,-0.0890593342977435,-0.0890593342977435,-0.0890593342977435,58.0,-0.0890593342977435,-0.363142770328366,0.06729181993098095,0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9159806299048298
2024-01-22,75.19000244140625,75.75,72.88999938964844,73.41000366210938,372284,0.02424735990328819,0.019579147370448278,0.021869739711045118,0.8759710500860016,0.8759710500860016,0.8759710500860016,53.0,0.8759710500860016,3.4942345440452156,1.2101078541052719,1,0.25537373540314295,0.25537373540314295,5.1074747080628595e-05,0.0,0.0,0.0,0.9159806299048298
2024-01-23,74.37000274658203,75.25,73.41000366210938,74.68000030517578,306060,-0.01090570113311573,0.019716505323141557,0.021724463511839404,0.5914524612898426,0.5914524612898426,0.5914524612898426,55.0,0.5914524612898426,2.380804165042534,0.8413858272546121,1,0.25359463647604047,0.0017790989271024849,3.55819785420497e-07,0.25537373540314295,5.1074747080628595e-05,-0.0028361043826346816,0.9133828132259482
2024-01-24,75.08999633789062,75.83000183105469,73.94000244140625,74.56999969482422,323726,0.009681236583545472,0.019778662450395196,0.02155756291009846,0.3935379639450969,0.3935379639450969,0.3935379639450969,52.0,0.3935379639450969,1.5624605959269846,0.5687769586581403,1,0.2527976809625009,0.0007969555135395878,1.5939110270791758e-07,0.25359463647604047,3.55819785420497e-07,0.0024547538522573372,0.9156249432053001
2024-01-25,77.36000061035156,77.51000213623047,75.16000366210938,75.30000305175781,320177,0.030230448570623958,0.019979496256511794,0.02161018559439797,0.3455578529797738,0.3455578529797738,0.3455578529797738,55.0,0.3455578529797738,1.390991887738941,0.4946158526976636,1,0.2502565598154348,0.002541121147066061,5.082242294132123e-07,0.2527976809625009,1.5939110270791758e-07,0.007642027902007178,0.9226221745690486
2024-01-26,78.01000213623047,78.26000213623047,76.05999755859375,77.1500015258789,365456,0.008402294735658566,0.019450568683458222,0.0211195498382052,0.4140230846111745,0.4140230846111745,0.4140230846111745,60.0,0.4140230846111745,1.7019966776924926,0.5675941953025695,1,0.25706189270714025,0.006805332891705429,1.3610665783410858e-06,0.2502565598154348,5.082242294132123e-07,0.002102221150871838,0.924561730418691
2024-01-29,76.77999877929688,79.29000091552734,76.41000366210938,78.9000015258789,331925,-0.01576725193245876,0.018328210024212855,0.021120675477573084,0.7241951596432175,0.7241951596432175,0.7241951596432175,63.0,0.7241951596432175,3.011842998491134,0.9418732978238249,1,0.2728035085474603,0.015741615840320078,3.1483231680640155e-06,0.25706189270714025,1.3610665783410858e-06,-0.004054520691126504,0.9208130757524847
2024-01-30,77.81999969482422,78.13999938964844,75.8499984741211,77.0199966430664,347242,0.013545206200338944,0.018411397177652288,0.02118090896707774,0.3489861195649094,0.3489861195649094,0.3489861195649094,74.0,0.3489861195649094,1.5067434230106578,0.4591011277621907,1,0.27157091619689727,0.0012325923505630554,2.465184701126111e-07,0.2728035085474603,3.1483231680640155e-06,0.0036920314522832136,0.9242127465898365
2024-01-31,75.8499984741211,78.11000061035156,75.5199966430664,77.83999633789062,344493,-0.025314844878290943,0.01893247894575435,0.02115530277924829,0.5469844685428382,0.5469844685428382,0.5469844685428382,77.0,0.5469844685428382,2.3830520621626987,0.7086941550563766,1,0.26409642468511824,0.007474491511779036,1.4948983023558073e-06,0.27157091619689727,2.465184701126111e-07,-0.006875022135449917,0.9178587634991665
2024-02-01,73.81999969482422,76.94999694824219,73.69999694824219,75.95999908447266,577936,-0.02676333315932078,0.018827398072504387,0.021214160645514506,0.4746576179976859,0.4746576179976859,0.4746576179976859,76.0,0.4746576179976859,2.061820334582503,0.6040258207687228,1,0.26557041927647035,0.0014739945913521124,2.947989182704225e-07,0.26409642468511824,1.4948983023558073e-06,-0.007069595498335643,0.9113698733166249
2024-02-02,72.27999877929688,74.5199966430664,71.79000091552734,73.91000366210938,467768,-0.020861567622511346,0.01935450138339478,0.021351194538531067,0.307995824637769,0.307995824637769,0.307995824637769,68.0,0.307995824637769,1.3040871244875745,0.40522208095968376,1,0.2583378357806601,0.007232583495810241,1.4465166991620482e-06,0.26557041927647035,2.947989182704225e-07,-0.005540510059193047,0.9063204193658686
2024-02-05,72.77999877929688,73.27999877929688,71.41000366210938,72.75,350843,0.0069175430055929965,0.018750904656268764,0.020695729717652964,-1.2514285525388105,-1.2514285525388105,-1.2514285525388105,72.0,-1.2514285525388105,-5.369203448162804,-1.6628142394932677,0,0.0,0.2583378357806601,5.166756715613202e-05,0.2583378357806601,1.4465166991620482e-06,0.0017856165722853754,0.9079387601264889
2024-02-06,73.30999755859375,73.81999969482422,72.37999725341797,72.76000213623047,310955,0.007282203739850113,0.016312726960668666,0.020449870335360252,-0.5141299073209569,-0.5141299073209569,-0.5141299073209569,67.0,-0.5141299073209569,-2.1693751054022554,-0.6212307027908416,0,0.0,0.0,0.0,0.0,5.166756715613202e-05,-5.166756715613202e-05,0.9078918491396264
2024-02-07,73.86000061035156,74.22000122070312,73.2300033569336,73.5,294955,0.007502429001149835,0.015793179686269403,0.02046111169294069,-0.2339694594731864,-0.2339694594731864,-0.2339694594731864,52.0,-0.2339694594731864,-0.9289270529645529,-0.21224783037528824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078918491396264
2024-02-08,76.22000122070312,76.58999633789062,73.55999755859375,74.08000183105469,377906,0.031952350268743546,0.016821147047019033,0.020731020976557404,-0.2206047419312078,-0.2206047419312078,-0.2206047419312078,52.0,-0.2206047419312078,-0.875865222980727,-0.18514597738412428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078918491396264
2024-02-09,76.83999633789062,77.29000091552734,75.93000030517578,76.41999816894531,302612,0.008134283747808446,0.016806067271986393,0.020677155821537542,-0.172540942744379,-0.172540942744379,-0.172540942744379,59.0,-0.172540942744379,-0.706442070686123,-0.1585982970323249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9078918491396264
2024-02-12,76.91999816894531,77.08999633789062,75.54000091552734,76.5999984741211,248476,0.0010411482934342686,0.01675959464393108,0.020677661380623377,-1.0107799610802333,-1.0107799610802333,-1.0107799610802333,62.0,-1.0107799610802333,-4.187797557492196,-1.3035126125603256,-1,-0.2983365711539199,0.2983365711539199,5.966731423078399e-05,0.0,0.0,0.0,0.9078918491396264
2024-02-13,77.87000274658203,78.47000122070312,76.87000274658203,77.02999877929688,338174,0.012350553825419386,0.016801341772641178,0.02056508678891853,-0.9680917008007496,-0.9680917008007496,-0.9680917008007496,63.0,-0.9680917008007495,-4.026180197601129,-1.2558001643139365,-1,-0.29759527945213615,0.000741291701783775,1.4825834035675502e-07,-0.2983365711539199,5.966731423078399e-05,-0.0037442891943583324,0.9044924394992468
