date,sentiment_score,article_count
2017-06-12,0.4226364294687907,6
2017-06-13,-0.03545427780884964,13
2017-06-14,-0.25819242000579834,8
2017-06-15,0.6645065546035767,6
2017-06-16,-0.008160501718521063,6
2017-06-17,-0.8458808362483978,2
2017-06-18,-0.9869511127471924,1
2017-06-19,-0.10822653770446777,4
2017-06-20,-0.32225145896275836,6
2017-06-21,-0.06794034517728365,13
2017-06-22,-0.29077476263046265,8
2017-06-23,0.12724427665982926,7
2017-06-24,-0.4372817426919937,4
2017-06-25,-0.8304581642150879,1
2017-06-26,0.0033912360668182373,2
2017-06-27,-0.042836017078823535,9
2017-06-28,-0.14257819785012138,9
2017-06-29,-0.31240737438201904,12
2017-06-30,-0.015281005339189059,11
2017-07-01,-0.7064751386642456,4
2017-07-03,0.3497654332054986,9
2017-07-04,-0.0003027021884917658,2
2017-07-05,-0.33693548291921616,8
2017-07-06,0.16822750227791924,7
2017-07-07,-0.5024297568533156,9
2017-07-08,-0.6433404088020325,3
2017-07-09,0.8775230646133423,1
2017-07-10,-0.17871218919754028,7
2017-07-11,-0.24363267421722412,12
2017-07-12,0.3786887696811131,7
2017-07-13,0.0708150565624237,2
2017-07-14,0.06630987524986265,5
2017-07-15,-0.8876657783985138,2
2017-07-17,0.04766264226701527,9
2017-07-18,0.033715009689331076,6
2017-07-19,0.2057322263717652,5
2017-07-20,0.20160415768623352,6
2017-07-21,-0.12907585501670835,6
2017-07-22,-0.177987277507782,4
2017-07-23,-0.3873192071914673,3
2017-07-24,-0.4858971701727973,9
2017-07-25,0.34964396556218463,12
2017-07-26,0.8755581378936768,3
2017-07-27,-0.4849610669272287,7
2017-07-28,0.22783894972367721,11
2017-07-29,0.2507080912590026,10
2017-07-30,-0.032922834157943726,2
2017-07-31,0.44329436336244854,14
2017-08-01,0.0900423973798752,8
2017-08-02,-0.2705268774713789,7
2017-08-03,0.18161671502249582,7
2017-08-04,-0.01983252912759781,8
2017-08-07,-0.5011547327041626,5
2017-08-08,-0.6962459257670811,7
2017-08-09,-0.5676148980855942,8
2017-08-10,-0.15247862537701923,6
2017-08-11,0.5826451579729716,9
2017-08-13,0.6418376564979553,1
2017-08-14,-0.19587357477708298,11
2017-08-15,-0.13036298751831055,8
2017-08-16,-0.16330028431756155,7
2017-08-17,-0.23883230345589773,7
2017-08-18,-0.33014204104741407,3
2017-08-20,0.8688968420028687,1
2017-08-21,0.08968068361282348,5
2017-08-22,0.47958759218454367,8
2017-08-23,-0.38819490160260883,7
2017-08-24,0.01326751708984375,3
2017-08-25,0.5800565361976624,5
2017-08-27,-0.9779918789863586,2
2017-08-28,0.12071095271544023,11
2017-08-29,0.3097776095072428,15
2017-08-30,0.020664532979329464,6
2017-08-31,0.17623441616694133,15
2017-09-01,-0.4463788568973541,6
2017-09-02,0.7859358489513397,2
2017-09-04,-0.09706314404805504,6
2017-09-05,0.34701140437807354,7
2017-09-06,0.2269272357225418,8
2017-09-07,0.04071812970297676,14
2017-09-08,-0.01124081015586854,10
2017-09-09,0.5939125418663025,1
2017-09-11,-0.028101369738578796,4
2017-09-12,0.2465208967526754,6
2017-09-13,0.18553933230313388,11
2017-09-14,0.07193738222122195,4
2017-09-15,0.369002769390742,6
2017-09-17,-0.6558069586753845,1
2017-09-18,0.20616122086842859,3
2017-09-19,0.48695892095565796,7
2017-09-20,0.8828269481658936,5
2017-09-21,-0.05540559689203902,6
2017-09-22,0.06127659012289611,17
2017-09-23,0.003938913345336886,4
2017-09-24,0.7564728021621704,5
2017-09-25,0.13804019615054133,16
2017-09-26,0.6478435822895595,7
2017-09-27,-0.39132240414619446,4
2017-09-28,0.6574293971061707,3
2017-09-29,-0.03245942592620845,10
2017-09-30,0.3215156316757202,5
2017-10-02,0.35744329293568927,3
2017-10-03,0.4690675139427185,5
2017-10-04,0.23457277672631402,7
2017-10-05,0.12484965721766154,9
2017-10-06,0.08824509382247925,3
2017-10-07,0.19938861472266062,7
2017-10-09,0.37164572874705,3
2017-10-10,0.5884331047534943,5
2017-10-11,-0.3981664553284645,4
2017-10-12,-0.10572884082794184,5
2017-10-13,0.12974320352077487,4
2017-10-14,-0.04081789652506512,6
2017-10-16,0.5327921032905578,5
2017-10-17,0.33455222845077515,3
2017-10-18,-0.2473739286263784,6
2017-10-19,-0.06829491257667542,4
2017-10-20,0.1314781457185745,4
2017-10-21,-0.12508085966110233,5
2017-10-27,0.02409294843673706,5
2017-10-29,0.274897297223409,3
2017-10-30,0.3115464250246684,3
2017-10-31,0.4233184116227286,7
2017-11-01,-0.8505358866282872,7
2017-11-02,0.2239294275641441,8
2017-11-03,0.3386237819989522,6
2017-11-04,0.590643652847835,7
2017-11-06,0.502356039153205,9
2017-11-07,0.8172462284564972,4
2017-11-08,-0.13910935606275288,7
2017-11-09,0.3104955355326335,3
2017-11-10,0.04808658361434938,7
2017-11-11,-0.3260403374830882,6
2017-11-12,0.9842223525047302,1
2017-11-13,0.09831619924969143,9
2017-11-14,-0.418342687189579,8
2017-11-15,0.9060696760813395,3
2017-11-16,0.9830496907234192,1
2017-11-17,-0.3569313685099284,6
2017-11-18,0.001416647434234597,5
2017-11-20,-0.9919019341468812,2
2017-11-21,-0.28874804973602297,15
2017-11-22,0.38174779306758533,11
2017-11-23,-0.33645063638687134,2
2017-11-24,0.8780606091022491,2
2017-11-25,-0.1349860429763794,4
2017-11-26,0.458641842007637,4
2017-11-27,0.24032729864120483,10
2017-11-28,-0.34504957795143126,10
2017-11-29,0.01025812781375387,23
2017-11-30,0.3687646023251794,22
2017-12-04,-0.017262821847742235,11
2017-12-05,0.12183214028676351,15
2017-12-06,-0.07157362424410306,13
2017-12-07,0.1330475296292986,7
2017-12-08,0.3098997354507446,5
2017-12-09,-0.09267156464712958,7
2017-12-11,0.9645685255527496,2
2017-12-12,0.7049206346273422,8
2017-12-13,0.0777901377942827,18
2017-12-14,-0.5197092805589948,7
2017-12-15,-0.5038360118865967,5
2017-12-16,-0.2371797323226929,5
2017-12-18,-0.24418904383977247,3
2017-12-19,0.914808064699173,2
2017-12-20,0.29206775426864623,5
2017-12-21,0.3648533523082733,6
2017-12-22,-0.2808224081993103,5
2017-12-23,-0.7207967241605123,6
2017-12-25,-0.1802348494529724,2
2017-12-26,0.9152176678180695,2
2017-12-27,-0.45581437991215634,13
2017-12-28,-0.6263203322887421,8
2017-12-29,-0.08822759756675133,26
2017-12-30,-0.21750736981630325,8
2017-12-31,-0.6563876271247864,1
2018-01-01,-0.2648905962705612,4
2018-01-02,-0.31272891163825994,8
2018-01-03,-0.07762009567684597,9
2018-01-04,-0.18850819021463394,8
2018-01-05,0.26376184076070786,8
2018-01-06,0.3703154683113098,5
2018-01-07,0.9863559007644652,1
2018-01-08,0.8981014092763265,6
2018-01-09,0.32944284876187635,6
2018-01-10,0.5992752214272817,6
2018-01-11,-0.28709460794925695,4
2018-01-12,0.5387874692678452,8
2018-01-13,-0.03893903323582241,7
2018-01-15,-0.13617916901906332,6
2018-01-16,0.39329399665196735,3
2018-01-17,0.026713490486145,5
2018-01-18,-0.12105570733547219,4
2018-01-19,0.11132225819996423,7
2018-01-20,-0.009669926431443956,9
2018-01-21,-0.015944987535476685,2
2018-01-22,-0.9626886049906412,3
2018-01-23,-0.24461954832077026,11
2018-01-24,0.04711082577705383,8
2018-01-25,-0.36390964314341545,8
2018-01-26,-0.9928492605686188,2
2018-01-27,-0.2610700726509094,6
2018-01-29,-0.06834354003270467,12
2018-01-30,-0.42325169444084165,10
2018-01-31,-0.35953064759572345,6
2018-02-01,0.46433737874031067,10
2018-02-02,-0.14228095327104845,7
2018-02-03,0.1280123472213745,5
2018-02-05,-0.41596078872680664,4
2018-02-06,0.21868263185024261,8
2018-02-07,0.54519189397494,6
2018-02-08,-0.6024566548211234,14
2018-02-09,-0.4251300930976868,10
2018-02-10,0.20081927559592508,11
2018-02-11,-0.9903618097305298,1
2018-02-12,-0.2196451246738434,10
2018-02-13,-0.01518823040856259,9
2018-02-14,-0.010751810940829191,11
2018-02-15,-0.05878037214279178,7
2018-02-16,0.5115703463554383,10
2018-02-17,0.0538005158305168,8
2018-02-18,0.8288413087526957,3
2018-02-19,-0.29242052634557086,3
2018-02-20,-0.05563845542760995,13
2018-02-21,0.1425684293111165,3
2018-02-22,0.23303097486495972,8
2018-02-23,0.561333954334259,5
2018-02-24,0.16149993985891345,8
2018-02-26,-0.12032854557037352,12
2018-02-27,-0.4926095977425575,8
2018-02-28,-0.07791662216186519,15
2018-03-01,0.6056802074114481,6
2018-03-02,-0.1759236931800843,5
2018-03-03,-0.06646150350570681,7
2018-03-05,0.03735390305519103,14
2018-03-06,-0.6376663595438004,16
2018-03-07,-0.8531671762466431,3
2018-03-08,-0.867058549608503,7
2018-03-09,0.0003943443298339844,2
2018-03-10,0.39893696137837004,7
2018-03-11,-0.9674056768417358,1
2018-03-12,-0.4537531971931458,5
2018-03-13,-0.2857431054115296,5
2018-03-14,-0.33912452558676404,12
2018-03-15,0.6227326128217909,9
2018-03-16,-0.23870257355950095,11
2018-03-17,-0.5174477458000183,5
2018-03-19,-0.19219522178173065,8
2018-03-20,-0.10213327407836915,9
2018-03-21,-0.4295760840177536,4
2018-03-22,0.3045787587761879,8
2018-03-23,-0.009036421775817899,4
2018-03-24,-0.047049323717753055,6
2018-03-26,0.21287574619054794,8
2018-03-27,0.034760057926177944,7
2018-03-28,-0.10979041882923671,7
2018-03-29,0.2239614327748617,9
2018-03-30,-0.16023666858673097,15
2018-03-31,0.9910616874694824,1
2018-04-01,0.9409897029399872,2
2018-04-02,-0.2950696229934693,5
2018-04-03,-0.7283585965633392,8
2018-04-04,-0.0957415608259348,13
2018-04-05,0.08615530861748592,9
2018-04-06,-0.9377808690071106,5
2018-04-07,0.6483138629368372,7
2018-04-09,0.361977219581604,4
2018-04-10,-0.5176169395446777,10
2018-04-11,0.5950711717208227,12
2018-04-12,-0.25674997676502576,11
2018-04-13,0.1264843841393789,12
2018-04-16,-0.43553607165813457,4
2018-04-17,-0.13716089725494385,5
2018-04-18,0.15379769355058673,8
2018-04-19,0.06444179553252,13
2018-04-20,0.11693353715695835,19
2018-04-21,0.9841911792755128,1
2018-04-23,0.018816530704498305,9
2018-04-24,0.5027612894773483,8
2018-04-25,-0.23131040009585294,11
2018-04-26,0.31898339589436847,12
2018-04-27,-0.0430160264174144,6
2018-04-29,0.08169543743133545,2
2018-04-30,-0.4079020619392395,8
2018-05-01,-0.054829110701878854,12
2018-05-02,-0.1903869211673736,10
2018-05-03,0.3801423642370436,9
2018-05-04,0.11027444899082184,8
2018-05-06,0.320820411046346,3
2018-05-07,-0.3260196191923959,7
2018-05-08,-0.31549347440401715,6
2018-05-09,-0.2362663706143697,15
2018-05-10,0.09772580862045287,9
2018-05-11,0.47936762041515774,9
2018-05-12,-0.1297506988048553,2
2018-05-13,0.13584899902343753,3
2018-05-14,-0.10365445166826248,8
2018-05-15,-0.15986108779907227,14
2018-05-16,0.19469867254558362,19
2018-05-17,0.6729914270914518,13
2018-05-18,0.17355316877365112,12
2018-05-19,0.29958562552928925,4
2018-05-21,0.22835476199785867,12
2018-05-22,-0.24239488691091537,8
2018-05-23,-0.07343406677246092,20
2018-05-24,0.018668429418043645,11
2018-05-25,-0.6535949156834528,13
2018-05-26,-0.4921504706144333,4
2018-05-28,0.01533530652523038,4
2018-05-29,0.18939942663366144,11
2018-05-30,0.4130127484148199,11
2018-05-31,0.652808740735054,8
2018-06-01,-0.10580971505906848,9
2018-06-04,0.2666855255762736,6
2018-06-05,-0.7430985470612844,6
2018-06-06,0.08611205551359385,9
2018-06-07,0.14585594336191812,6
2018-06-08,-0.022614300251007066,17
2018-06-09,0.971267819404602,1
2018-06-10,0.31720199187596637,3
2018-06-11,0.07177028225527872,18
2018-06-12,-0.11985831707715987,8
2018-06-13,0.13136669522837588,19
2018-06-14,0.33234941959381104,10
2018-06-15,0.15133547782897952,7
2018-06-16,-0.09664269288380944,3
2018-06-17,0.3033703366915385,3
2018-06-18,-0.04971400329044884,7
2018-06-19,-0.09534378184212577,9
2018-06-20,0.3520445332807653,17
2018-06-21,0.03691543065584625,13
2018-06-22,-0.3325520831125754,27
2018-06-23,-0.40510642528533936,7
2018-06-24,-0.0011527538299561102,2
2018-06-25,-0.3586170214873094,13
2018-06-26,0.15828602181540596,9
2018-06-27,-0.30333314339319867,9
2018-06-28,-0.17557532296461215,17
2018-06-29,0.06414025028546652,12
2018-06-30,0.4095194254602705,7
2018-07-01,0.24388079345226288,2
2018-07-02,-0.33891672227117753,18
2018-07-03,-0.41492672099007494,9
2018-07-04,0.15921040773391723,5
2018-07-05,-0.12337002429095181,22
2018-07-06,-0.49307026771398693,13
2018-07-07,-0.7317823966344198,3
2018-07-08,-0.997351884841919,1
2018-07-09,0.9583892524242401,4
2018-07-10,0.5435265217508588,7
2018-07-11,0.015903085470199613,8
2018-07-12,-0.6074584484100342,5
2018-07-13,-0.004184409976005554,4
2018-07-14,-0.3162349462509155,3
2018-07-16,-0.2657044794824388,9
2018-07-17,-0.6443327069282533,11
2018-07-18,-0.6701914923531669,7
2018-07-19,-0.2669721378220452,9
2018-07-20,0.0471256375312805,6
2018-07-21,-0.7425421675046285,3
2018-07-23,0.2956724762916565,18
2018-07-24,0.43517053375641507,24
2018-07-25,0.1766624588232774,13
2018-07-26,-0.14625258956636703,7
2018-07-27,-0.24776974462327503,21
2018-07-28,-0.997087299823761,1
2018-07-29,-0.9767988920211792,1
2018-07-30,-0.5340954844768231,13
2018-07-31,-0.06640011787414553,25
2018-08-01,-0.6938421949744225,8
2018-08-02,-0.02672372592820061,18
2018-08-03,-0.18957358598709106,13
2018-08-04,-0.49555622041225433,4
2018-08-05,-0.0920682847499848,2
2018-08-06,0.30975155938755383,11
2018-08-07,0.10842078465681809,13
2018-08-08,0.018543442090352386,12
2018-08-09,-0.34782983859380096,3
2018-08-10,0.08592145310507879,9
2018-08-11,-0.9889578819274902,1
2018-08-12,-0.8907154202461243,1
2018-08-13,0.13446659222245216,16
2018-08-14,-0.048734337091446006,4
2018-08-15,-0.35991408066316083,11
2018-08-16,-0.05746028820673621,12
2018-08-17,-0.19625552743673322,16
2018-08-18,-0.9544854760169983,2
2018-08-20,-0.14553230338626438,9
2018-08-21,0.2671729698777199,8
2018-08-22,0.6220368526198647,11
2018-08-23,0.18891272693872452,8
2018-08-24,0.6086200376351675,6
2018-08-25,0.33011750380198157,3
2018-08-27,-0.14667816247258872,14
2018-08-28,-0.15015441605022975,14
2018-08-29,-0.1262136509543971,19
2018-08-30,-0.09323152899742126,16
2018-08-31,-0.2879767293731372,24
2018-09-01,0.13716826836268106,3
2018-09-03,0.14440482003348215,7
2018-09-04,0.17720594576426915,14
2018-09-05,0.035073052281918746,23
2018-09-06,-0.1362866434183988,11
2018-09-07,-0.3579934647208766,19
2018-09-08,0.6417282422383627,3
2018-09-09,0.006839960813522283,2
2018-09-10,0.5608701435002413,11
2018-09-11,-0.290987661251655,13
2018-09-12,0.2511194839197047,17
2018-09-13,0.016483875838193027,22
2018-09-14,-0.04341718554496763,10
2018-09-15,0.7459784746170044,1
2018-09-17,0.14132750630378724,10
2018-09-18,-0.2914774484104581,9
2018-09-19,-0.3068111328517689,17
2018-09-20,-0.07146997849146525,15
2018-09-21,0.15667182604471844,15
2018-09-22,-0.8459934741258621,4
2018-09-24,0.25134986639022827,10
2018-09-25,0.5759139277718284,11
2018-09-26,0.7650895535945892,10
2018-09-27,0.5909132702010018,7
2018-09-28,0.1665864706039429,5
2018-09-29,-0.8841524422168732,4
2018-10-01,-0.006882995367050171,6
2018-10-02,0.1755243301391601,5
2018-10-03,0.14845023453235626,10
2018-10-04,0.250045470893383,8
2018-10-05,-0.2567214369773865,8
2018-10-06,0.5659644603729248,1
2018-10-08,-0.00873629450798039,10
2018-10-09,-0.523329666682652,14
2018-10-10,-0.08745382229487102,21
2018-10-11,-0.5360887538303029,11
2018-10-12,-0.07777569385675284,13
2018-10-13,-0.9862682819366456,1
2018-10-14,-0.7677440643310547,1
2018-10-15,0.408387405531747,14
2018-10-16,-0.011046925316686216,23
2018-10-17,-0.09142261201685126,11
2018-10-18,-0.48157582112721037,14
2018-10-19,0.11999164386229082,11
2018-10-20,-0.44911670684814453,4
2018-10-21,-0.9967204928398132,1
2018-10-22,0.23436040144700268,13
2018-10-23,-0.19219690561294556,10
2018-10-24,0.09975397090117134,12
2018-10-25,-0.20050146679083505,12
2018-10-26,-0.3648778597513835,6
2018-10-27,0.0003802776336670477,2
2018-10-28,-0.9742931723594666,2
2018-10-29,-0.23580188304185862,8
2018-10-30,-0.10734589497248331,15
2018-10-31,0.09092025756835938,15
2018-12-01,-0.15691701571146646,9
2018-12-02,-0.02765390276908869,2
2018-12-03,-0.19258791953325274,8
2018-12-04,0.014351658961352187,17
2018-12-05,-0.05454768737157187,12
2018-12-06,-0.01706114682284269,22
2018-12-07,-0.4276496529579163,15
2018-12-08,0.8856897354125977,2
2018-12-09,0.976589858531952,1
2018-12-10,0.23154848814010626,5
2018-12-11,0.4084999476160322,7
2018-12-12,-0.12100477218627934,5
2018-12-13,-0.28097155690193176,6
2018-12-14,0.004328005015850081,8
2018-12-15,-0.9817517797152201,3
2018-12-16,-0.19074798822402955,5
2018-12-17,-0.3472321033477783,5
2018-12-18,-0.2169106694368216,13
2018-12-19,0.09060980642543116,17
2018-12-20,-0.11163874772878793,13
2018-12-21,-0.08093129396438599,15
2018-12-22,-0.48576590418815613,4
2018-12-23,-0.009338915348052979,2
2018-12-24,-0.4843825101852417,5
2018-12-26,-0.06899140136582514,14
2018-12-27,-0.06697322233863495,23
2018-12-28,0.0098483231332567,18
2018-12-31,-0.3126255869865417,3
2019-01-01,-0.8662114441394806,2
2019-01-02,-0.5842133597894148,11
2019-01-03,0.04936005977483894,13
2019-01-04,0.29906204144159954,15
2019-01-05,0.27781042030879427,7
2019-01-06,-0.707768976688385,1
2019-01-07,0.0034562200307845883,12
2019-01-08,-0.04192309196178734,13
2019-01-09,-0.22608007192611698,15
2019-01-10,-0.2806062777837118,15
2019-01-11,0.2931939406054361,14
2019-01-12,0.4774544954299927,5
2019-01-13,0.49275924265384674,4
2019-01-14,-0.4947965211338467,9
2019-01-15,-0.4105136053902762,7
2019-01-16,0.3831896185874939,2
2019-01-17,-0.5924638013044993,6
2019-01-18,-0.09872434820447651,7
2019-01-19,0.9650144577026368,1
2019-01-20,0.9886531233787536,1
2019-01-22,-0.23835855722427368,13
2019-01-23,0.20065569215350681,9
2019-01-24,0.16673884109446876,19
2019-01-25,-0.4185167295592172,7
2019-01-26,-0.4851248860359192,2
2019-01-27,0.975281059741974,1
2019-01-28,-0.048985394564541894,11
2019-01-31,-0.7287325859069824,1
2019-02-01,-0.15232338905334472,15
2019-02-02,0.10485854744911188,4
2019-02-04,-0.4814516454935074,4
2019-02-05,0.011942671404944519,18
2019-02-06,0.14356759521696302,9
2019-02-07,-0.17346638441085815,18
2019-02-08,-0.33046076695124305,6
2019-02-09,-0.978333592414856,2
2019-02-11,0.30087735255559295,6
2019-02-12,0.09594442163194924,7
2019-02-13,0.3791327327489853,4
2019-02-14,0.17631206115086873,15
2019-02-15,0.3362299561500549,10
2019-02-16,0.6372723877429962,2
2019-02-17,-0.9366811513900756,1
2019-02-18,0.9865586876869201,5
2019-02-19,0.31386101245880127,3
2019-02-20,-0.39279950857162477,10
2019-02-21,-0.12680714130401613,5
2019-02-22,-0.13436766181673324,7
2019-02-23,-0.08960017561912542,4
2019-02-25,0.0807297500697049,11
2019-02-26,0.17937240997950232,18
2019-02-27,0.05538799933024814,21
2019-02-28,0.13046400414572823,9
2019-03-01,0.03643915653228761,10
2019-03-02,-0.992646098136902,1
2019-03-04,0.016577386856079124,5
2019-03-05,-0.41081087589263915,10
2019-03-06,-0.9257664978504181,4
2019-03-07,-0.5571975509325664,9
2019-03-08,-0.33138151679720196,7
2019-03-09,-0.9620198011398317,1
2019-03-10,-0.8280061483383179,1
2019-03-11,-0.24490206688642502,8
2019-03-12,0.21203333536783858,15
2019-03-13,0.583637085225847,9
2019-03-14,0.0595166285832723,9
2019-03-15,-0.49742521047592164,5
2019-03-16,0.14971992373466486,2
2019-03-17,-0.9724875092506408,1
2019-03-18,0.46769736707210535,4
2019-03-19,0.41008225083351135,10
2019-03-20,-0.30408525466918945,11
2019-03-21,0.32237688038084245,9
2019-03-22,-0.20519704288906515,9
2019-03-23,-0.9776431918144226,2
2019-03-25,-0.4607032338778178,3
2019-03-26,-0.4042877157529195,12
2019-03-27,0.26010264591737225,11
2019-03-28,-0.6329246461391449,8
2019-03-29,-0.04340274844850811,7
2019-03-30,0.34158353010813397,3
2019-04-01,0.5006084591150284,4
2019-04-02,0.4363444248835246,12
2019-04-03,0.5616112947463989,16
2019-04-04,-0.9159937898317972,3
2019-04-05,-0.9256599148114523,3
2019-04-08,-0.3818699717521668,5
2019-04-09,0.0776234020789464,12
2019-04-10,0.4462228502546038,7
2019-04-11,-0.35880996925490244,14
2019-04-12,0.5313457663242633,13
2019-04-13,0.9506941636403402,3
2019-04-14,0.8575217723846436,2
2019-04-15,0.1223670840263367,7
2019-04-16,-0.12719443771574232,9
2019-04-17,0.3288219412167867,15
2019-04-18,0.16817266411251494,9
2019-04-19,-0.007636404037475586,10
2019-04-22,0.3307220935821533,11
2019-04-23,-0.18471589413556186,11
2019-04-24,-0.06442518366707696,9
2019-04-25,0.31618704795837405,10
2019-04-26,-0.3907651196826588,11
2019-04-27,-0.28309750556945806,3
2019-04-28,-0.9835969358682632,4
2019-04-29,-0.19702018682773298,13
2019-04-30,0.06840462485949202,24
2019-05-01,0.3364752485201909,13
2019-05-02,-0.33814825253053143,11
2019-05-03,0.09966915845870972,12
2019-05-04,-0.7669843137264252,2
2019-05-06,0.11712305034909928,7
2019-05-07,-0.9802107393741608,10
2019-05-08,0.3331681319645473,7
2019-05-09,-0.349657545487086,12
2019-05-10,-0.3964948430657387,8
2019-05-12,0.043685078620910645,2
2019-05-13,-0.5156689643859863,5
2019-05-14,-0.07881872994559151,7
2019-05-15,-0.021608293056488037,7
2019-05-16,-0.4276287853717804,4
2019-05-17,0.2151945004096398,13
2019-05-18,0.9898406863212584,1
2019-05-20,0.2021361806175926,11
2019-05-21,0.4004655107855797,8
2019-05-22,-0.5653317173322042,6
2019-05-23,-0.4647317975759506,8
2019-05-24,-0.14490274588267008,9
2019-05-25,0.0,1
2019-05-27,-0.3089325229326884,3
2019-05-28,0.45487744361162186,8
2019-05-29,-0.436446345769442,13
2019-05-30,0.03659533792071872,9
2019-05-31,-0.04513068760142607,17
2019-06-01,0.9167719781398773,2
2019-06-02,0.9672597050666808,1
2019-06-03,-0.27676140516996384,8
2019-06-04,-0.4219002950759161,21
2019-06-05,-0.9329424649477005,4
2019-06-06,0.02966129779815674,10
2019-06-07,0.404838889837265,6
2019-06-09,-0.9100123047828674,1
2019-06-10,-0.2299995952182346,9
2019-06-11,-0.09136083126068113,10
2019-06-12,-0.2142784222960472,8
2019-06-13,0.19014776249726614,12
2019-06-14,-0.3920073509216309,6
2019-06-15,0.0,1
2019-06-16,-0.775894284248352,1
2019-06-17,-0.1885125438372294,3
2019-06-18,-0.2732662621297335,19
2019-06-19,0.977338711420695,6
2019-06-20,-0.2834222614765167,10
2019-06-21,0.8265146493911744,5
2019-06-22,0.9924628734588624,1
2019-06-23,0.00023636221885681152,2
2019-06-24,0.06354755659898122,12
2019-06-25,-0.2879075090090434,15
2019-06-26,0.2051349927981695,12
2019-06-27,0.4411759525537491,8
2019-06-28,-0.3927657168645125,13
2019-06-29,0.36843712627887726,4
2019-06-30,-0.8985287845134735,2
2019-07-01,0.2635999321937561,11
2019-07-02,-0.5473490655422211,10
2019-07-03,-0.2606383413076401,8
2019-07-04,-0.9818311333656312,2
