date,sentiment_score,article_count,css_7d_exp
2017-05-30,0.0810545132710383,13,-0.6675728337751168
2017-05-31,0.4307386875152588,10,-0.1504044329637647
2017-06-01,-0.2376883711133684,7,-0.43786758046807406
2017-06-02,-0.174827629327774,10,-0.6280507498548472
2017-06-03,0.7587619721889496,2,0.4446613555037134
2017-06-04,0.322510023911794,3,1.0089736478276325
2017-06-05,-0.1194246858358383,8,0.7274899090257114
2017-06-06,-0.2428430020809173,8,0.35798363329816935
2017-06-07,-0.4696768273909886,12,-0.31780863486656624
2017-06-08,0.3536978662014007,6,0.1656372494239357
2017-06-09,-0.9920037090778352,2,-0.7841009475983873
2017-06-10,0.8909337520599365,2,-0.06791896089729277
2017-06-11,0.0241226553916932,2,-0.1533995981530261
2017-06-12,0.4226364294687907,6,0.33359159468673705
2017-06-13,-0.0354542778088496,13,0.34306585106542586
2017-06-14,-0.2581924200057983,8,0.21198823323357974
2017-06-15,0.6645065546035767,6,0.718156295639151
2017-06-16,-0.008160501718521,6,0.9793310896730688
2017-06-17,-0.8458808362483978,2,-0.32467656890113694
2017-06-18,-0.9869511127471924,1,-1.2772802838793724
2017-06-19,-0.1082265377044677,4,-1.3709518410778063
2017-06-20,-0.3222514589627583,6,-1.4976564117074753
2017-06-21,-0.0679403451772836,13,-1.2712419067192178
2017-06-22,-0.2907747626304626,8,-1.6372445767639587
2017-06-23,0.1272442766598292,7,-1.2890447826107982
2017-06-24,-0.4372817426919937,4,-1.243544007188879
2017-06-25,-0.8304581642150879,1,-1.5453799575929377
2017-06-26,0.0033912360668182,2,-1.2964501776767328
2017-06-27,-0.0428360170788235,9,-1.048150337594078
2017-06-28,-0.1425781978501213,9,-1.0262027049093054
2017-06-29,-0.312407374382019,12,-1.0950297627484997
2017-06-30,-0.015281005339189,11,-1.0113486596244305
2017-07-01,-0.7064751386642456,4,-1.4223239774986283
2017-07-03,0.3497654332054986,9,-0.5777073038051282
2017-07-04,-0.0003027021884917,2,-0.502351962410563
2017-07-05,-0.3369354829192161,8,-0.7566548070040992
2017-07-06,0.1682275022779192,7,-0.43524823990533945
2017-07-07,-0.5024297568533156,9,-0.7648085866269247
2017-07-08,-0.6433404088020325,3,-1.300714502383367
2017-07-09,0.8775230646133423,1,0.009860087825966257
2017-07-10,-0.1787121891975402,7,-0.2988362090803405
2017-07-11,-0.2436326742172241,12,-0.5025758216021521
2017-07-12,0.3786887696811131,7,0.06696853415256876
2017-07-13,0.0708150565624237,2,0.06698115927028242
2017-07-14,0.0663098752498626,5,0.30920794010001884
2017-07-15,-0.8876657783985138,2,-0.38294853862543055
2017-07-17,0.0476626422670152,9,-0.6071296772340071
2017-07-18,0.033715009689331,6,-0.42684774949477466
2017-07-19,0.2057322263717652,5,-0.07466520218122019
2017-07-20,0.2016041576862335,6,-0.002433268933234395
2017-07-21,-0.1290758550167083,6,-0.15723660551378632
2017-07-22,-0.177987277507782,4,-0.3386862557104885
2017-07-23,-0.3873192071914673,3,-0.3543648467117698
2017-07-24,-0.4858971701727973,9,-0.8106223304375354
2017-07-25,0.3496439655621846,12,-0.3654696766617046
2017-07-26,0.8755581378936768,3,0.4830558956981985
2017-07-27,-0.4849610669272287,7,-0.14037661146988228
2017-07-28,0.2278389497236772,11,0.15363392101089113
2017-07-29,0.2507080912590026,10,0.44936780222049844
2017-07-30,-0.0329228341579437,2,0.49911095594288
2017-07-31,0.4432943633624485,14,1.0547142000224716
2017-08-01,0.0900423973798752,8,0.8757240012720651
2017-08-02,-0.2705268774713789,7,0.1665190670307397
2017-08-03,0.1816167150224958,7,0.5043756204095584
2017-08-04,-0.0198325291275978,8,0.3335822838768004
2017-08-07,-0.5011547327041626,5,-0.3042099755726938
2017-08-08,-0.6962459257670811,7,-0.9478471966427876
2017-08-09,-0.5676148980855942,8,-1.5523615678636191
2017-08-10,-0.1524786253770192,6,-1.5313113078093779
2017-08-11,0.5826451579729716,9,-0.6452934958984998
2017-08-13,0.6418376564979553,1,0.015633930421142472
2017-08-14,-0.1958735747770829,11,-0.1750248862762852
2017-08-15,-0.1303629875183105,8,-0.0977236703298803
2017-08-16,-0.1633002843175615,7,0.008119787680080204
2017-08-17,-0.2388323034558977,7,-0.022979587457058803
2017-08-18,-0.330142041047414,3,-0.2939687860650272
2017-08-20,0.8688968420028687,1,0.3997186230303638
2017-08-21,0.0896806836128234,5,0.20006904564116385
2017-08-22,0.4795875921845436,8,0.725080887504225
2017-08-23,-0.3881949016026088,7,0.2883195583037272
2017-08-24,0.0132675170898437,3,0.323280187586961
2017-08-25,0.5800565361976624,5,0.9481624805729358
2017-08-27,-0.9779918789863586,2,-0.03459830963764754
2017-08-28,0.1207109527154402,11,-0.22893084194979652
2017-08-29,0.3097776095072428,15,0.07833084227840403
2017-08-30,0.0206645329793294,6,-0.08786260638631244
2017-08-31,0.1762344161669413,15,0.24287718794336857
2017-09-01,-0.4463788568973541,6,-0.24071483708852087
2017-09-02,0.7859358489513397,2,0.3638746021530971
2017-09-04,-0.097063144048055,6,0.5781548127505651
2017-09-05,0.3470114043780735,7,0.8037939563575145
2017-09-06,0.2269272357225418,8,0.8097576385686831
2017-09-07,0.0407181297029767,14,0.735077073887559
2017-09-08,-0.0112408101558685,10,0.561148241275618
2017-09-09,0.5939125418663025,1,1.2445731551379642
2017-09-11,-0.0281013697385787,4,0.7616619521640547
2017-09-12,0.2465208967526754,6,0.9424963453550161
2017-09-13,0.1855393323031338,11,0.8749102231639889
2017-09-14,0.0719373822212219,4,0.7468958542833946
2017-09-15,0.369002769390742,6,1.0014909160833714
2017-09-17,-0.6558069586753845,1,0.216498646236309
2017-09-18,0.2061612208684285,3,0.17535089861003142
2017-09-19,0.4869589209556579,7,0.6493046558576094
2017-09-20,0.8828269481658936,5,1.3550048347992956
2017-09-21,-0.055405596892039,6,1.0509620425671165
2017-09-22,0.0612765901228961,17,0.9458680743297597
2017-09-23,0.0039389133453368,4,0.6881425104668867
2017-09-24,0.7564728021621704,5,1.5942662338383662
2017-09-25,0.1380401961505413,16,1.4442318858586762
2017-09-26,0.6478435822895595,7,1.7206741105403571
2017-09-27,-0.3913224041461944,4,0.775518070611183
2017-09-28,0.6574293971061707,3,1.3500914533983197
2017-09-29,-0.0324594259262084,10,1.1153626199350948
2017-09-30,0.3215156316757202,5,1.28694979186461
2017-10-02,0.3574432929356892,3,1.1947808338704013
2017-10-03,0.4690675139427185,5,1.4540144636510055
2017-10-04,0.234572776726314,7,1.2566974461632958
2017-10-05,0.1248496572176615,9,1.3582123673242839
2017-10-06,0.0882450938224792,3,1.0237946190061802
2017-10-07,0.1993886147226606,7,1.098834699292755
2017-10-09,0.37164572874705,3,1.2059222541338286
2017-10-10,0.5884331047534943,5,1.5023244168233707
2017-10-11,-0.3981664553284645,4,0.7316050849698703
2017-10-12,-0.1057288408279418,5,0.4421889366611828
2017-10-13,0.1297432035207748,4,0.4671373980987076
2017-10-14,-0.0408178965250651,6,0.3316696342319719
2017-10-16,0.5327921032905578,5,0.7469582070643602
2017-10-17,0.3345522284507751,3,0.8453529671866706
2017-10-18,-0.2473739286263784,6,0.2689714343724946
2017-10-19,-0.0682949125766754,4,0.3113477326243962
2017-10-20,0.1314781457185745,4,0.4402740811474798
2017-10-21,-0.1250808596611023,5,0.20885315391145062
2017-10-27,0.024092948436737,5,0.22015919681913151
2017-10-29,0.274897297223409,3,0.2697451781535768
2017-10-30,0.3115464250246684,3,0.4223076716850478
2017-10-31,0.4233184116227286,7,0.8804113817249084
2017-11-01,-0.8505358866282872,7,-0.06220242284888322
2017-11-02,0.2239294275641441,8,0.12163941511232487
2017-11-03,0.3386237819989522,6,0.4900849794517348
2017-11-04,0.590643652847835,7,1.0066241901269866
2017-11-06,0.502356039153205,9,1.273847238846127
2017-11-07,0.8172462284564972,4,1.8069047227329602
2017-11-08,-0.1391093560627528,7,1.271526274323328
2017-11-09,0.3104955355326335,3,1.7256482283642849
2017-11-10,0.0480865836143493,7,1.4616338628522638
2017-11-11,-0.3260403374830882,6,0.8164450280608926
2017-11-12,0.9842223525047302,1,1.474694846750514
2017-11-13,0.0983161992496914,9,1.1918901118204126
2017-11-14,-0.418342687189579,8,0.3142324238542644
2017-11-15,0.9060696760813396,3,1.229646291875618
2017-11-16,0.9830496907234192,1,1.9347779615621807
2017-11-17,-0.3569313685099284,6,1.3025948217841419
2017-11-18,0.0014166474342345,5,1.2505508479205605
2017-11-20,-0.9919019341468812,2,-0.26990221059857944
2017-11-21,-0.2887480497360229,15,-0.5588888196357273
2017-11-22,0.3817477930675853,11,0.05115910088936976
2017-11-23,-0.3364506363868713,2,-0.6254263485539797
2017-11-24,0.8780606091022491,2,-0.025751441247740425
2017-11-25,-0.1349860429763794,4,-0.02600168589677032
2017-11-26,0.458641842007637,4,0.43558039968103784
2017-11-27,0.2403272986412048,10,0.9828226499198749
2017-11-28,-0.3450495779514312,10,0.6131621278142498
2017-11-29,0.0102581278137538,23,0.40135766059758854
2017-11-30,0.3687646023251794,22,0.8404659602884414
2017-12-04,-0.0172628218477422,11,0.3882980984274298
2017-12-05,0.1218321402867635,15,0.5080977703846179
2017-12-06,-0.071573624244103,13,0.2001601992790541
2017-12-07,0.1330475296292986,7,0.21815051047153416
2017-12-08,0.3098997354507446,5,0.6259462377109526
2017-12-09,-0.0926715646471295,7,0.44617364092868
2017-12-11,0.9645685255527496,2,1.2156856784976995
2017-12-12,0.7049206346273422,8,1.7651223196141919
2017-12-13,0.0777901377942827,18,1.563116127338187
2017-12-14,-0.5197092805589948,7,0.8616520098631059
2017-12-15,-0.5038360118865967,5,0.19416562188978792
2017-12-16,-0.2371797323226929,5,-0.1828675873119835
2017-12-18,-0.2441890438397724,3,-0.36862095044629845
2017-12-19,0.914808064699173,2,0.24041377922046236
2017-12-20,0.2920677542686462,5,0.24115133713335923
2017-12-21,0.3648533523082733,6,0.5452847245439775
2017-12-22,-0.2808224081993103,5,0.3830632282828847
2017-12-23,-0.7207967241605123,6,-0.20337676686023143
2017-12-25,-0.1802348494529724,2,-0.26928412658268774
2017-12-26,0.9152176678180696,2,0.7716133387179713
2017-12-27,-0.4558143799121563,13,-0.12345890904575607
2017-12-28,-0.6263203322887421,8,-0.8407898542923236
2017-12-29,-0.0882275975667513,26,-0.9513117879436368
2017-12-30,-0.2175073698163032,8,-0.9388697439596922
2017-12-31,-0.6563876271247864,1,-1.2051067628251797
2018-01-01,-0.2648905962705612,4,-1.2432663201068146
2018-01-02,-0.3127289116382599,8,-1.7271787722297347
2018-01-03,-0.0776200956768459,9,-1.407188462880464
2018-01-04,-0.1885081902146339,8,-1.1779583956324426
2018-01-05,0.2637618407607078,8,-0.7249271399494821
2018-01-06,0.3703154683113098,5,-0.17809135858131142
2018-01-07,0.9863559007644652,1,1.073443951332357
2018-01-08,0.8981014092763265,6,1.9260940518344407
2018-01-09,0.3294428487618763,6,2.11417775238907
2018-01-10,0.5992752214272817,6,2.4605640285381503
2018-01-11,-0.2870946079492569,4,1.9152622569831403
2018-01-12,0.5387874692678452,8,2.1020534334907826
2018-01-13,-0.0389390332358224,7,1.6470531848118193
2018-01-15,-0.1361791690190633,6,0.9287547790380684
2018-01-16,0.3932939966519673,3,0.8680179443275722
2018-01-17,0.026713490486145,5,0.6579838119098539
2018-01-18,-0.1210557073354721,4,0.22887488403599976
2018-01-19,0.1113222581999642,7,0.4153450409143651
2018-01-20,-0.0096699264314439,9,0.15217467720362357
2018-01-21,-0.0159449875354766,2,0.130296746820513
2018-01-22,-0.9626886049906412,3,-0.7996397181646694
2018-01-23,-0.2446195483207702,11,-1.0824943234645947
2018-01-24,0.0471108257770538,8,-0.9011069237912097
2018-01-25,-0.3639096431434154,8,-1.100525414724699
2018-01-26,-0.9928492605686188,2,-1.9878235908434092
2018-01-27,-0.2610700726509094,6,-1.98071304502334
2018-01-29,-0.0683435400327046,12,-1.7795140714062878
2018-01-30,-0.4232516944408416,10,-1.6117197692113465
2018-01-31,-0.3595306475957234,6,-1.6667043933796473
2018-02-01,0.4643373787403106,10,-0.9978229295570265
2018-02-02,-0.1422809532710484,7,-0.8733967226115181
2018-02-03,0.1280123472213745,5,-0.26386713817932717
2018-02-05,-0.4159607887268066,4,-0.5486590668513883
2018-02-06,0.2186826318502426,8,-0.23179560438587385
2018-02-07,0.54519189397494,6,0.49995900409935246
2018-02-08,-0.6024566548211234,14,-0.03678930966476279
2018-02-09,-0.4251300930976868,10,-0.6278421079991332
2018-02-10,0.200819275595925,11,-0.2911009347823969
2018-02-11,-0.9903618097305298,1,-1.2898038874488527
2018-02-12,-0.2196451246738434,10,-1.1847241872090744
2018-02-13,-0.0151882304085625,9,-1.1226482899985732
2018-02-14,-0.0107518109408291,11,-1.1845156920196265
2018-02-15,-0.0587803721427917,7,-0.8639794299562871
2018-02-16,0.5115703463554383,10,-0.08099770623848668
2018-02-17,0.0538005158305168,8,-0.09029188852076737
2018-02-18,0.8288413087526957,3,1.1149030151885408
2018-02-19,-0.2924205263455708,3,0.7548671836072616
2018-02-20,-0.0556384554276099,13,0.6043266610032729
2018-02-21,0.1425684293111165,3,0.6704012261651668
2018-02-22,0.2330309748649597,8,0.8358110722487058
2018-02-23,0.561333954334259,5,1.0976838880960444
2018-02-24,0.1614999398589134,8,1.09326573966276
2018-02-26,-0.1203285455703735,12,0.5224856852135601
2018-02-27,-0.4926095977425575,8,0.06789719552397555
2018-02-28,-0.0779166221618651,15,0.0014101999832377976
2018-03-01,0.6056802074114481,6,0.5544546845074811
2018-03-02,-0.1759236931800843,5,0.21899351442345275
2018-03-03,-0.0664615035057068,7,-0.08312408709443615
2018-03-05,0.037353903055191,14,-0.09411703860840358
2018-03-06,-0.6376663595438004,16,-0.6749879422019586
2018-03-07,-0.8531671762466431,3,-1.257078362406153
2018-03-08,-0.867058549608503,7,-1.928128076813673
2018-03-09,0.0003943443298339,2,-1.8938745695788868
2018-03-10,0.39893696137837,7,-1.178102337952549
2018-03-11,-0.9674056768417358,1,-1.964226736487727
2018-03-12,-0.4537531971931458,5,-2.170239678134296
2018-03-13,-0.2857431054115296,5,-1.9324915755442968
2018-03-14,-0.339124525586764,12,-1.7004960998560907
2018-03-15,0.6227326128217909,9,-0.532416860061935
2018-03-16,-0.2387025735595009,11,-0.7003880541732658
2018-03-17,-0.5174477458000183,5,-1.2713593776263634
2018-03-19,-0.1921952217817306,8,-0.9384199091035519
2018-03-20,-0.1021332740783691,9,-0.7487022813526427
2018-03-21,-0.4295760840177536,4,-0.9734905312775162
2018-03-22,0.3045787587761879,8,-0.4145617274439646
2018-03-23,-0.0090364217758178,4,-0.5975013469833617
2018-03-24,-0.047049323717753,6,-0.47719626712133967
2018-03-26,0.2128757461905479,8,-0.010436764059892523
2018-03-27,0.0347600579261779,7,0.09641732860263463
2018-03-28,-0.1097904188292367,7,0.011364364282298492
2018-03-29,0.2239614327748617,9,0.3918451587449644
2018-03-30,-0.1602366685867309,15,0.06739697608210476
2018-03-31,0.9910616874694824,1,1.052810950338128
2018-04-01,0.9409897029399872,2,1.8709567273198775
2018-04-02,-0.2950696229934693,5,1.248508804761527
2018-04-03,-0.7283585965633392,8,0.3411585832429733
2018-04-04,-0.0957415608259348,13,0.2403909132223598
2018-04-05,0.0861553086174859,9,0.2121540718575416
2018-04-06,-0.9377808690071106,5,-0.6949214166769357
2018-04-07,0.6483138629368372,7,-0.31868937499618544
2018-04-09,0.361977219581604,4,-0.26045832255343127
2018-04-10,-0.5176169395446777,10,-0.6348524551587458
2018-04-11,0.5950711717208227,12,0.31267976221770005
2018-04-12,-0.2567499767650257,11,0.04952655069416684
2018-04-13,0.1264843841393789,12,0.13772308959885526
2018-04-16,-0.4355360716581345,4,0.02884333303203257
2018-04-17,-0.1371608972549438,5,-0.350658590895243
2018-04-18,0.1537976935505867,8,-0.2833444665105128
2018-04-19,0.06444179553252,13,0.009237369958619346
2018-04-20,0.1169335371569583,19,-0.09397324108398995
2018-04-21,0.9841911792755128,1,0.9971808913850045
2018-04-23,0.0188165307044983,9,0.8367196029452362
2018-04-24,0.5027612894773483,8,1.3883197882099205
2018-04-25,-0.2313104000958529,11,1.022652016321902
2018-04-26,0.3189833958943684,12,1.148918818421941
2018-04-27,-0.0430160264174144,6,0.92924949415107
2018-04-29,0.0816954374313354,2,0.8442238429614322
2018-04-30,-0.4079020619392395,8,-0.038126771071544774
2018-05-01,-0.0548291107018788,12,-0.09480258073299153
2018-05-02,-0.1903869211673736,10,-0.45752472545964706
2018-05-03,0.3801423642370436,9,0.06861863187121153
2018-05-04,0.1102744489908218,8,0.052410991046479186
2018-05-06,0.320820411046346,3,0.382079052648398
2018-05-07,-0.3260196191923959,7,-0.024857804362509894
2018-05-08,-0.3154934744040171,6,-0.18698337304330398
2018-05-09,-0.2362663706143697,15,-0.3781876217214195
2018-05-10,0.0977258086204528,9,-0.16007724844352264
2018-05-11,0.4793676204151577,9,0.20075363096553417
2018-05-12,-0.1297506988048553,2,0.003710484503537781
2018-05-13,0.1358489990234375,3,0.021042302504797744
2018-05-14,-0.1036544516682624,8,0.034522570652429696
2018-05-15,-0.1598610877990722,14,-0.013870671200930107
2018-05-16,0.1946986725455836,19,0.26959203461601516
2018-05-17,0.6729914270914518,13,0.8707434879854418
2018-05-18,0.1735531687736511,12,0.752031962545606
2018-05-19,0.2995856255292892,4,0.9992381283337657
2018-05-21,0.2283547619978586,12,1.0445961581936938
2018-05-22,-0.2423948869109153,8,0.7012747785457952
2018-05-23,-0.0734340667724609,20,0.5932951480456734
2018-05-24,0.0186684294180436,11,0.4613572424349592
2018-05-25,-0.6535949156834528,13,-0.5012342284384749
2018-05-26,-0.4921504706144333,4,-0.9905059885880649
2018-05-28,0.0153353065252303,4,-0.9535238370546807
2018-05-29,0.1893994266336614,11,-0.7211963368266446
2018-05-30,0.4130127484148199,11,-0.12300432182138382
2018-05-31,0.652808740735054,8,0.5731938960215366
2018-06-01,-0.1058097150590684,9,0.3842116742918469
2018-06-04,0.2666855255762736,6,0.8401942671800153
2018-06-05,-0.7430985470612844,6,0.1662993347557702
2018-06-06,0.0861120555135938,9,0.22463172956183386
2018-06-07,0.1458559433619181,6,0.27090807007354833
2018-06-08,-0.022614300251007,17,0.060291019476200386
2018-06-09,0.971267819404602,1,0.7833778570084831
2018-06-10,0.3172019918759663,3,1.035220162116718
2018-06-11,0.0717702822552787,18,0.8710716400525498
2018-06-12,-0.1198583170771598,8,0.9086251150117567
2018-06-13,0.1313666952283758,19,0.8873548717295698
2018-06-14,0.332349419593811,10,1.0479203441963163
2018-06-15,0.1513354778289795,7,1.0680738010501933
2018-06-16,-0.0966426928838094,3,0.471937417918405
2018-06-17,0.3033703366915385,3,0.5957903628403703
2018-06-18,-0.0497140032904488,7,0.4403606838112214
2018-06-19,-0.0953437818421257,9,0.33048857357879485
2018-06-20,0.3520445332807653,17,0.5902106674070302
2018-06-21,0.0369154306558462,13,0.4262914956739812
2018-06-22,-0.3325520831125754,27,-0.018682617674489144
2018-06-23,-0.4051064252853393,7,-0.3857491138054369
2018-06-24,-0.0011527538299561,2,-0.4471538453661826
2018-06-25,-0.3586170214873094,13,-0.7279560480746776
2018-06-26,0.1582860218154059,9,-0.4376879710667598
2018-06-27,-0.3033331433931986,9,-0.8122651186682588
2018-06-28,-0.1755753229646121,17,-0.8932904310763601
2018-06-29,0.0641402502854665,12,-0.5878944079770898
2018-06-30,0.4095194254602705,7,0.048917081147145824
2018-07-01,0.2438807934522628,2,0.28671000445378225
2018-07-02,-0.3389167222711775,18,0.041553673686401005
2018-07-03,-0.4149267209900749,9,-0.4371349328686055
2018-07-04,0.1592104077339172,5,-0.10814217749838922
2018-07-05,-0.1233700242909518,22,-0.15252553629944982
2018-07-06,-0.4930702677139869,13,-0.6488871637111379
2018-07-07,-0.7317823966344198,3,-1.4449421156743578
2018-07-08,-0.997351884841919,1,-2.3396590013459564
2018-07-09,0.95838925242424,4,-0.9451289344013724
2018-07-10,0.5435265217508588,7,-0.12314185365120267
2018-07-11,0.0159030854701996,8,-0.14941610182012982
2018-07-12,-0.6074584484100342,5,-0.6915986693512652
2018-07-13,-0.0041844099760055,4,-0.42232559738837555
2018-07-14,-0.3162349462509155,3,-0.4131319739927223
2018-07-16,-0.2657044794824388,9,-0.2569342033699665
2018-07-17,-0.6443327069282533,11,-1.2196349921261418
2018-07-18,-0.6701914923531669,7,-1.9274183458728698
2018-07-19,-0.2669721378220452,9,-1.9436589236279667
2018-07-20,0.0471256375312805,6,-1.414317853478075
2018-07-21,-0.7425421675046285,3,-1.9670436995032823
2018-07-23,0.2956724762916565,18,-1.2931778993449083
2018-07-24,0.435170533756415,24,-0.5881095922023024
2018-07-25,0.1766624588232774,13,-0.09611999313474151
2018-07-26,-0.146252589566367,7,0.0169727843457243
2018-07-27,-0.247769744623275,21,-0.13484285210642138
2018-07-28,-0.997087299823761,1,-1.1313161414539554
2018-07-29,-0.9767988920211792,1,-1.684345855050429
2018-07-30,-0.5340954844768231,13,-2.102989507103814
2018-07-31,-0.0664001178741455,25,-2.0495255377615575
2018-08-01,-0.6938421949744225,8,-2.5355210752614035
2018-08-02,-0.0267237259282006,18,-2.170907589503577
2018-08-03,-0.189573585987091,13,-1.98033600253648
2018-08-04,-0.4955562204122543,4,-1.845457816432441
2018-08-05,-0.0920682847499848,2,-1.3325106502028596
2018-08-06,0.3097515593875538,11,-0.6488897260935258
2018-08-07,0.108420784656818,13,-0.4296601400113497
2018-08-08,0.0185434420903523,12,-0.0986691587406981
2018-08-09,-0.3478298385938009,3,-0.4235328423325693
2018-08-10,0.0859214531050787,9,-0.21148958285760633
2018-08-11,-0.9889578819274902,1,-0.9899885818998418
2018-08-12,-0.8907154202461243,1,-1.7150446137566822
2018-08-13,0.1344665922224521,16,-1.4662189110982782
2018-08-14,-0.048734337091446,4,-1.359652884989239
2018-08-15,-0.3599140806631608,11,-1.5453888691055013
2018-08-16,-0.0574602882067362,12,-1.269164298709581
2018-08-17,-0.1962555274367332,16,-1.3280747452929418
2018-08-18,-0.9544854760169984,2,-1.7419468489822227
2018-08-20,-0.1455323033862643,9,-1.3279116382654899
2018-08-21,0.2671729698777199,8,-0.9334317769587146
2018-08-22,0.6220368526198647,11,-0.16920616505512398
2018-08-23,0.1889127269387245,8,0.174636632815053
2018-08-24,0.6086200376351675,6,0.7811471338243685
2018-08-25,0.3301175038019815,3,1.0794750643277562
2018-08-27,-0.1466781624725887,14,1.1402304976479405
2018-08-28,-0.1501544160502297,14,0.891824545424053
2018-08-29,-0.1262136509543971,19,0.5486018950737362
2018-08-30,-0.0932315289974212,16,0.15350475987322998
