date,sentiment_score,article_count
2023-12-23,0.4464181512594223,4
2023-12-24,0.9990409016609192,1
2023-12-25,0.9987044930458068,1
2023-12-26,0.4239025314648946,9
2023-12-27,0.5756333231925964,15
2023-12-28,0.4300326704978943,11
2023-12-29,0.39338109642267227,8
2023-12-30,0.7823315858840942,4
2023-12-31,0.9961240887641908,1
2024-01-01,0.23609876036643979,5
2024-01-02,0.49614307284355164,6
2024-01-03,0.27699774503707886,11
2024-01-04,0.49739451706409454,8
2024-01-05,0.23514258861541748,18
2024-01-06,0.9162665804227194,3
2024-01-07,0.1760124266147613,2
2024-01-08,-0.17635727673769,8
2024-01-09,0.6091700142080133,11
2024-01-10,0.506384892123086,7
2024-01-11,0.21729918320973715,12
2024-01-12,0.4833821484020779,7
2024-01-13,0.6263496428728104,4
2024-01-15,0.6883874620710101,7
2024-01-16,0.15569480508565903,8
2024-01-17,0.4457246836493997,17
2024-01-18,0.31516640526907785,7
2024-01-19,0.23229378834366798,8
2024-01-20,0.9484043121337892,1
2024-01-21,0.30159952243169147,3
2024-01-22,0.5481541885270013,9
2024-01-23,-0.0815914511680603,10
2024-01-24,0.34550865633147104,14
2024-01-25,-0.040802693367004386,10
2024-01-26,0.31665173402199376,13
2024-01-27,0.39538029829661053,3
2024-01-28,0.8841870427131653,3
2024-01-29,0.5108441352844239,10
2024-01-30,0.30168441789490835,21
2024-01-31,0.017159020199495185,17
2024-02-01,0.25704963008562726,9
2024-02-02,0.1791838526725769,5
2024-02-03,0.19510765075683592,5
2024-02-05,0.7413794279098511,5
2024-02-06,-0.18375432491302493,5
2024-02-07,-0.1566679129997889,6
2024-02-08,0.48841096022549796,17
2024-02-09,0.503057137131691,16
2024-02-10,0.9459266662597656,1
2024-02-11,0.9997948408126831,2
2024-02-12,0.5331853826840719,15
2024-02-13,-0.1691614439090093,6
2024-02-14,0.26562054951985675,12
2024-02-15,0.1424063188689096,14
2024-02-16,0.5609472890694936,12
2024-02-17,0.3367897719144821,4
2024-02-18,0.0,1
2024-02-19,0.564007348135898,19
2024-02-20,0.7111369198874423,19
2024-02-21,0.4085765580336253,6
2024-02-22,0.4434733986854553,5
2024-02-23,0.4458223581314087,7
2024-02-24,0.9997523427009584,1
2024-02-25,0.9999663829803468,1
2024-02-26,0.5421660780906677,5
2024-02-27,0.873401015996933,6
2024-02-28,0.5440030949456351,14
2024-02-29,0.754059268368615,9
2024-03-01,-0.06262485682964326,10
2024-03-02,0.3636120855808258,4
2024-03-03,0.4084614962339401,4
2024-03-04,0.7430651121669345,9
2024-03-05,0.39403953606432135,11
2024-03-06,0.3478554624777574,13
2024-03-07,0.18298243340991793,21
2024-03-08,0.23643722442480233,13
2024-03-09,0.40592193603515625,2
2024-03-10,0.5834466516971588,2
2024-03-11,0.4928034722805023,10
2024-03-12,0.13777903467416763,8
2024-03-13,0.18386672735214232,10
2024-03-14,0.3471507430076599,9
2024-03-15,-0.20278114080429077,4
2024-03-16,0.7787898778915405,3
2024-03-18,0.5834102123975754,10
2024-03-19,0.542220686163221,7
2024-03-20,0.6029660701751709,8
2024-03-21,-0.07885775821549554,7
2024-03-22,0.8419576406478881,5
2024-03-24,0.0,1
2024-03-25,0.37409650737589056,11
2024-03-26,0.6636376778284708,6
2024-03-27,0.3556307620472378,9
2024-03-28,0.2866691291332245,10
2024-03-29,0.8275870755314827,8
2024-03-30,0.3354162722826004,4
2024-03-31,0.8051648139953613,1
2024-04-01,0.2196096344427629,11
2024-04-02,0.10918842391534289,11
2024-04-03,0.07989533922889017,11
2024-04-04,0.41052104177929105,21
2024-04-05,0.0021683749030618105,17
2024-04-06,0.0723511874675751,10
2024-04-07,0.005620807409286499,2
2024-04-08,0.07758889415047386,11
2024-04-09,0.5178552687168121,10
2024-04-10,0.49051807820796967,4
2024-04-11,0.33237969875335693,6
2024-04-12,0.30052228768666583,12
2024-04-13,0.1806025952100754,4
2024-04-14,0.3589061200618744,2
2024-04-15,0.8787877360979716,9
2024-04-16,0.2814796715974808,8
2024-04-17,0.3880088229974111,6
2024-04-18,0.00986788670221962,9
2024-04-19,0.5529432520270348,8
2024-04-20,0.7613165974617004,2
2024-04-22,0.5050861984491348,4
2024-04-23,0.7956960082054139,5
2024-04-24,0.3344421115788547,11
2024-04-25,-0.003726797444479822,7
2024-04-26,0.0861131080559322,14
2024-04-27,-0.24399103224277496,2
2024-04-28,0.5650988817214966,1
2024-04-29,0.32894761562347413,5
2024-04-30,0.8848831951618195,2
2024-05-01,0.7821512222290039,3
2024-05-02,0.1693755846757155,13
2024-05-03,-0.038312137126922594,8
2024-05-04,0.33909355103969574,4
2024-05-05,-0.4418901006380716,3
2024-05-06,0.23617262499673033,7
2024-05-07,0.32477144400278735,9
2024-05-08,0.37658066550890607,6
2024-05-09,0.7854009668032328,6
2024-05-10,0.4767736345529556,4
2024-05-13,0.7157120704650879,1
2024-05-14,0.4793120324611664,4
2024-05-15,0.9007587432861328,4
2024-05-16,0.5142427342278617,7
2024-05-17,-0.324266254901886,3
2024-05-18,0.9999450445175172,1
2024-05-20,0.41206789016723633,8
2024-05-21,0.629120659828186,5
2024-05-22,0.6380058526992798,14
2024-05-23,0.4065426786740621,9
2024-05-24,0.42034486149038586,14
2024-05-25,-0.9936926960945128,1
2024-05-26,0.993806928396225,2
2024-05-27,-0.03145979344844818,12
2024-05-28,0.44136552627270037,13
2024-05-29,0.4504414439201355,5
2024-05-30,0.4985107213258743,10
2024-05-31,0.19016037242753164,14
2024-06-01,0.7143786907196045,5
2024-06-02,0.5311585515737534,2
2024-06-03,0.7206642478704453,12
2024-06-04,0.6231656223535538,8
2024-06-05,0.5441009456461127,11
2024-06-06,0.4143470823764801,14
2024-06-07,0.2890716240956233,13
2024-06-08,0.9415648380915324,3
2024-06-09,0.8848306934038798,3
2024-06-10,0.11567245423793793,12
2024-06-11,0.5245396229955885,9
2024-06-12,0.4501274526119232,7
2024-06-13,0.4027606386404771,13
2024-06-14,-0.022228494286537143,4
2024-06-15,0.9966229796409608,2
2024-06-17,0.03422869907485114,9
2024-06-18,0.22470842708240857,11
2024-06-19,0.2753410660303556,13
2024-06-20,0.4211917440096537,15
2024-06-21,0.34523504972457886,10
2024-06-22,0.4995569735765457,4
2024-06-24,0.3022220243107189,11
2024-06-25,0.12313537086759294,7
2024-06-26,0.6980991363525391,10
2024-06-27,0.1269167624413967,16
2024-06-28,0.5364456389631543,14
2024-06-29,0.9813723564147948,1
2024-06-30,-0.9999938011169434,1
2024-07-01,0.1376535773277283,5
2024-07-02,-0.16883772239089012,8
2024-07-03,0.17503161231676737,12
2024-07-04,0.7133302266399065,12
2024-07-05,0.08630352715651195,12
2024-07-06,0.7727180520693461,3
2024-07-07,0.7982358932495117,3
2024-07-09,-0.4999997019767761,2
2024-07-10,-0.9999957084655762,1
2024-07-11,-0.05854353308677673,2
2024-07-13,0.6472920775413513,1
2024-07-14,-0.999999701976776,1
2024-07-15,0.5375399930136544,7
2024-07-16,0.6343636910120646,9
2024-07-17,0.2493904531002045,4
2024-07-18,0.18039084332329886,7
2024-07-19,0.5214899522917611,7
2024-07-20,-0.1816198229789734,3
2024-07-21,0.5276595950126648,1
2024-07-22,0.7392631620168686,4
2024-07-23,0.6561639176474677,9
2024-07-24,-0.055219078063964845,5
2024-07-25,0.33860141038894653,10
2024-07-26,0.2199880629777909,8
